Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mc_11,mc_12,mc_13,mc_14,mc_15,mc_16,mc_17,mc_18,mc_19,mc_20,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3323349633251834,0.3570580474934037,0.3665075376884422,0.3262018140589569,0.3707372654155496,0.3178780487804877,0.3254020100502512,0.3505897435897435,0.3508418367346938,0.3746747967479675,0.3822176308539945,0.3445584415584416,0.3431377551020408,0.3255314009661836,0.3215432098765431,0.3469796954314721,0.3279656862745098,0.3116913580246914,0.3467171717171717,0.3321929824561404,0.34273806980729343
2,0.3336794717887155,0.3491435768261965,0.3686441717791411,0.3283951965065502,0.3659455958549222,0.3168065268065268,0.3323774509803921,0.3485732323232324,0.3489624999999999,0.3712967914438503,0.3766465863453815,0.3266461916461917,0.3510939431396787,0.3449662542182227,0.3338981042654028,0.3564197530864197,0.3302126366950182,0.3163475177304964,0.3400785973397823,0.3370097442143727,0.3438571921495247
3,0.3333492063492063,0.3430213464696223,0.3631448331977218,0.3334068278805121,0.3597578589634665,0.310455938697318,0.3356119162640901,0.34536820083682,0.3466238608119303,0.3607709251101322,0.3753982300884956,0.3226382306477093,0.3399467649467649,0.3474229074889868,0.3245794392523365,0.3477295081967213,0.3300487804878048,0.3107420357420358,0.3345188452285485,0.3304472843450479,0.33974914705026354
4,0.3272904368358914,0.3388494492044063,0.3584666666666666,0.3357003686150605,0.3547215189873418,0.3040497996565541,0.3298627211714459,0.3476654182272159,0.3465288999378495,0.3548431372549019,0.3684056541748849,0.3149242424242425,0.3333910139647844,0.3503841991341991,0.3219500287191269,0.3412904209884075,0.3301820388349514,0.3096135967460779,0.3324865026994601,0.3208402366863905,0.33607231754649297
5,0.3260331753554502,0.3366299559471365,0.3537396593673966,0.3322,0.3502294503277862,0.29944545869466,0.3270216428922773,0.3412124248496994,0.3452640757349277,0.3454199066874028,0.3619259064634786,0.3138929889298893,0.3280430622009569,0.3542823579666809,0.3227916090364223,0.3414943929790345,0.3302420135527589,0.3107063455303381,0.3318552253116011,0.3112075471698114,0.3331818599498854
6,0.3260925039872409,0.3337280880554424,0.3477461350691619,0.3318264520643806,0.3446192468619247,0.2996910755148741,0.3285030800821354,0.3360883214734198,0.3429933388842632,0.3399134199134199,0.3580607783121994,0.3114883454337027,0.3275719921104536,0.3565485471296952,0.3243935882580146,0.3382017900732302,0.3290785743215876,0.309713400464756,0.3282367149758454,0.3027691711851278,0.33086322820854375
7,0.325603152844414,0.3356566538595878,0.3482489451476793,0.3301128498344869,0.341168458781362,0.3003357353422862,0.3282630098452883,0.3328306306306307,0.3437424296401852,0.3365421597633136,0.3540575916230367,0.3075373619233268,0.3283589829374372,0.3608720579360289,0.3264000665114732,0.3377647675637888,0.3240765449438203,0.3069216727514106,0.3262412587412588,0.2999157024793388,0.3297325016550078
8,0.3246384453148539,0.3375871559633027,0.3467225325884544,0.3309117336152219,0.3395937401201391,0.3018938740293356,0.3275038639876352,0.3327138314785374,0.3457586637527318,0.3373273079406068,0.3499283387622149,0.3074645088018171,0.3303370294718412,0.3645178197064989,0.3296921505690108,0.3411936867912963,0.3215499070055796,0.3038461538461539,0.3269351851851851,0.2977689185271093,0.3298942423728763
9,0.3247451716738198,0.3401341730558597,0.3453149386845039,0.3327588249230039,0.3373116292294568,0.3009122580645161,0.3282283899475283,0.3339960518894528,0.3469294315317837,0.3359185441941075,0.3498638470451912,0.3092297979797979,0.3312555180472604,0.3693828306264501,0.3337686274509803,0.3421498905908096,0.3205509413067552,0.303393553418248,0.32712271973466,0.2949922938607757,0.33039797166274804
