Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mc_11,mc_12,mc_13,mc_14,mc_15,mc_16,mc_17,mc_18,mc_19,mc_20,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3309569377990431,0.3064651162790697,0.3206892230576442,0.3736253369272237,0.3727486910994764,0.3226923076923077,0.379813829787234,0.3811202185792349,0.326509900990099,0.3413925729442971,0.3405269922879178,0.3249506172839506,0.3381490384615384,0.3582425742574257,0.3508205128205128,0.3696027397260274,0.3589546599496222,0.3135748792270532,0.3541428571428571,0.3385148514851485,0.3451746928898841
2,0.3418390804597701,0.3065717539863326,0.3137985436893204,0.3651290322580645,0.3698025477707006,0.3407358053302433,0.3708762886597938,0.3807105943152454,0.3331162790697674,0.3398223350253807,0.3502078239608802,0.3259700598802395,0.3348714953271027,0.3615138721351025,0.3444240196078431,0.358941798941799,0.3616422466422466,0.3184338747099768,0.3540589711417817,0.3278263473053892,0.34501463851084896
3,0.3364307458143075,0.3108240119313945,0.3151592356687898,0.3520219966159053,0.3664189189189189,0.3341822955738935,0.3626748104465038,0.3726013513513513,0.3251604278074866,0.3306416666666666,0.3429435483870968,0.3217946708463949,0.3336177606177605,0.3621632329635498,0.3418371361132966,0.3615213675213675,0.3575239616613419,0.3120903522205207,0.3434475639966969,0.3341126543209876,0.34085838547221153
4,0.3335982905982905,0.3049943946188341,0.309157236450268,0.3486608260325407,0.3617425679949398,0.3307609297177641,0.3554179663131628,0.3625753768844221,0.3227340182648401,0.3274017199017198,0.3332643118148599,0.3211636680208937,0.3317786790266512,0.3638789505068574,0.3382554061952075,0.3569311663479924,0.3536468842729969,0.3061366245694604,0.3328431372549019,0.3318822170900692,0.3363412185938336
5,0.3338974943052392,0.3038161434977579,0.3063634204275534,0.3426616915422886,0.3590980293077311,0.3306519823788547,0.3489426877470356,0.3495835386890094,0.3222306281522237,0.3238474742520843,0.3326748768472906,0.3226550116550116,0.3299233627496516,0.3634337921214997,0.3359061186361514,0.3532406471183013,0.3534571966133583,0.3020714940421631,0.3277286063569681,0.3263373718546132,0.3334260784147393
6,0.3301558935361217,0.302419233658903,0.3056460562822037,0.3385379510576524,0.3556239460370994,0.3282880235121234,0.3408350264120277,0.3379371196754563,0.3222786508240705,0.3226767676767676,0.3317656765676567,0.3214896524795002,0.3268643410852714,0.3628792630341043,0.3353203125,0.3510092514718251,0.3513978286157425,0.2984740882917467,0.3248489795918367,0.3238932190179266,0.3306170640664018
7,0.327158273381295,0.3013480787859218,0.3076662166722916,0.3371281869688385,0.3517848101265822,0.3256387035271688,0.3322951388888889,0.3303739130434782,0.3256603153745072,0.3234219554030875,0.3316583806818181,0.3230805369127516,0.3236861559139785,0.3648760469011725,0.3351618887015176,0.3533591777857915,0.3487210839391936,0.2976736911425749,0.3241573033707866,0.3230824673147838,0.3293966162418214
8,0.3248822853861614,0.2975241614553724,0.3084551886792452,0.3336955168119552,0.3496973518284993,0.3241859492612211,0.324802371541502,0.3211421164989326,0.32830844342332,0.3208635139179885,0.3321772428884026,0.3217010005885815,0.3258895434462445,0.3723358733880422,0.3340584028605483,0.351993670886076,0.3490356937248128,0.2964519427402862,0.3239131773399015,0.3238497930218805,0.3282481619844486
9,0.3241453428863869,0.2959420474853204,0.31088281660536,0.3313733183856502,0.3415082935057633,0.3244458312531204,0.3220948509485095,0.3136832836629639,0.3288772378516624,0.3180203649828088,0.3326599279977846,0.3221432339752044,0.3253370194839389,0.3762467464862051,0.332352,0.3490550407188992,0.3498183213920164,0.2954870984728805,0.3246075179657269,0.3254362862463421,0.32720582901532713
