Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mc_11,mc_12,mc_13,mc_14,mc_15,mc_16,mc_17,mc_18,mc_19,mc_20,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3702533333333334,0.3528571428571429,0.3417447916666667,0.3817663043478261,0.3498395061728395,0.3585623409669211,0.3250249376558604,0.3523604060913705,0.3389901477832512,0.3257253886010362,0.3160436893203884,0.3690399002493765,0.3427694235588973,0.3675994694960212,0.326356783919598,0.313997668997669,0.3363936430317848,0.3647943444730077,0.3410431654676259,0.3411800486618004,0.3458171218326208
2,0.370685534591195,0.3546793349168646,0.3364772727272727,0.378422103861518,0.3471201413427562,0.3507659831121833,0.3242640186915888,0.3496780072904009,0.3460035005834305,0.3200374064837905,0.3215162037037036,0.3642907801418439,0.3454796163069544,0.3641860465116279,0.3425775656324582,0.30762313860252,0.3237089201877934,0.3616093366093366,0.3428990610328638,0.352766081871345,0.3452395027100724
3,0.358639344262295,0.3481064162754304,0.3320355078447564,0.3738966116420503,0.3376541764246683,0.3357361002349256,0.3176849733028223,0.3367222222222221,0.3478329484218629,0.3083601933924254,0.3109678653404744,0.3581811145510836,0.3382728706624606,0.3580886075949367,0.33309375,0.3072404779686333,0.3186501901140684,0.3576041666666667,0.34509324009324,0.3440372670807453,0.33839490220478835
4,0.3505182926829268,0.3408123167155425,0.3301407588739291,0.3701000645577792,0.3297285464098074,0.3351954022988505,0.3097826086956521,0.3374164222873899,0.3458419838523645,0.305728476821192,0.3080812961910176,0.3489095127610209,0.329762184380505,0.3519182782283219,0.3269618055555556,0.3006840934371524,0.311029328821207,0.3530164802825192,0.3445295467584624,0.3374552281917967,0.3333806313901496
5,0.3493762088974854,0.3350746965452847,0.3255665024630542,0.3660564102564103,0.3263389513108615,0.3386904221516114,0.3061557340473003,0.3393887587822014,0.3426947902259105,0.3037776708373435,0.3059673024523161,0.3430436802973978,0.3211944834034595,0.3467486338797813,0.3219848554382744,0.2993675099866844,0.3067657657657658,0.3474556489262372,0.3452806699864192,0.3338883806038425,0.3302408538128821
6,0.345713141025641,0.3331743549648162,0.3235392798690671,0.3626665252439541,0.3209151090342679,0.3376539039039039,0.3046530314097881,0.3403649068322981,0.3400500770416025,0.3056655974338412,0.308233168505135,0.3324152542372882,0.3142328554823712,0.3426716294458229,0.321284735439665,0.290608950843727,0.3019144144144144,0.3435848318999218,0.3429880329094989,0.3327869777945051,0.32725583888657656
7,0.3435341572262272,0.3307441077441078,0.3248459383753501,0.3633899233296823,0.3168366666666666,0.3355210678674815,0.3046341838303105,0.3402361809045226,0.3334741861229858,0.3092125171939477,0.3068805093046033,0.3246654640865857,0.3110178748758689,0.3397997164126197,0.320662100456621,0.2840209571473256,0.2944155427103403,0.339587995930824,0.3391072575465639,0.3287097812097812,0.3245648064471208
8,0.3455122024706237,0.3244267139479905,0.3256485484867201,0.3654389618711951,0.3144499707431247,0.3353580490555399,0.305702217529039,0.3455100235849056,0.3217753934191703,0.3126749095295537,0.3079649827784156,0.3163677898343803,0.3100246734397677,0.3371596534653466,0.3248997134670487,0.2813718510405257,0.2874781258820209,0.3366502829907655,0.3388081884464385,0.325503986332574,0.32313631191575726
9,0.3467414529914529,0.3172613997879109,0.3284900442477875,0.3678493699885453,0.313060479666319,0.3362654398790017,0.3070845004668534,0.3452029520295203,0.3109357470678225,0.316594711279007,0.3091976893453145,0.3074480486568677,0.3081383255330213,0.3342133590946728,0.3233008213552361,0.2814642507345739,0.2819686323713927,0.3357040382571732,0.3403444416811739,0.3239663152481357,0.3217616009840891
10,0.3513325301204819,0.3112734713529129,0.3309391501131506,0.3686455368693402,0.3109654519640321,0.3340459849004804,0.3059401709401709,0.3442196050440163,0.3013889528193326,0.3188812561334642,0.3092301420917773,0.2984193695751485,0.3068959020254357,0.3346553446553446,0.3208278611632271,0.2798610184567489,0.2777795311091073,0.335021645021645,0.342761830006728,0.3232013201320132,0.3203143037247279
11,0.3542267019167217,0.3076395039858282,0.3335119185373756,0.3699834123222749,0.3047839371453514,0.3347576264103635,0.3054133635334088,0.3427755948482864,0.2961340852130326,0.3204021175940527,0.3149190800681431,0.2945934959349593,0.3048403107466551,0.3325177630071051,0.3184508108108108,0.2799817073170731,0.2744500102228583,0.3368585635359116,0.345989123743074,0.3210546448087432,0.3196641885851015
12,0.357594834543987,0.3044858083093378,0.3371594827586207,0.3726311778793816,0.303474782256431,0.3361164674122638,0.3069716850828729,0.3396155398587285,0.2953044810417465,0.3198697102355639,0.3187681443703413,0.2927940046118369,0.3052869097429767,0.3307433722163309,0.3160675512665862,0.28418589382855,0.2712460272948215,0.340260257195346,0.3504057641259007,0.3212673469387755,0.32021246204851994
13,0.3592327150084317,0.3011112180103906,0.340340703517588,0.3744343434343434,0.3000047339519029,0.338553080653853,0.3105373868868074,0.3384124906507105,0.2980291711134828,0.3212434376822866,0.3220293956545553,0.2954666904168151,0.3081090100111234,0.3305695952615991,0.3137097987586985,0.2875047934460519,0.26707466024428,0.3462712826333711,0.355724942952431,0.3210936300844206,0.3214726540186571
14,0.3605081336365227,0.2987097940007228,0.3433600982429624,0.3723411276635866,0.2959987582047187,0.3422503351206434,0.3147804949911608,0.3369741665212079,0.3006106489184692,0.3219845313921747,0.3260617495711835,0.2983911592994161,0.3094434782608695,0.3323559822747415,0.3142385159010601,0.2928377937336814,0.2659820857325655,0.3502213794319986,0.3617015364498202,0.3221389842761611,0.3230445376811833
15,0.3621783890627573,0.2981184255174754,0.3444328144569691,0.3708669497523001,0.2903308884814136,0.3445848403837081,0.319390076754386,0.3382361611529643,0.3039210320562939,0.3232983802216539,0.3307214251168788,0.3029679648241206,0.3129260713117435,0.3335925026032628,0.3156809856809856,0.3009295558958652,0.2690821508588499,0.3538229459414779,0.370373339441136,0.3233758780195306,0.32544153887668864
16,0.3644395878863565,0.2991461857644429,0.3456650790950841,0.3689588903743315,0.2894217151848937,0.3489154140878278,0.3223096185950943,0.3421450546069834,0.3074310702638601,0.3224526788578761,0.3346434014020116,0.3087969980680636,0.3168427518427518,0.3352552773686794,0.3174206224457718,0.3086266589728794,0.2727702892445942,0.358681592039801,0.3783914036841354,0.3244408322496748,0.32833775610175564
17,0.3653131957844738,0.3015604808414726,0.3481735270379337,0.3660130770442729,0.2864629794826048,0.3533400082861483,0.325744951021889,0.344518770836353,0.3126912260967379,0.3227831543928626,0.3396480301274623,0.3138961038961039,0.3227792245370371,0.3385545243619489,0.3228313253012048,0.3167133532771281,0.2803057982525814,0.3633129692330339,0.3869717741935484,0.3271773444753945,0.3319395909240096
