Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mc_11,mc_12,mc_13,mc_14,mc_15,mc_16,mc_17,mc_18,mc_19,mc_20,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3428518518518518,0.308075,0.3577475247524752,0.3475765306122448,0.3232451923076923,0.3646666666666667,0.3278179551122194,0.3306443298969072,0.3269012345679012,0.3319471153846153,0.3350746268656717,0.3690921409214092,0.3778083989501312,0.3577837837837838,0.3190246913580246,0.3834251968503937,0.2820925110132158,0.3236143187066975,0.3391567695961995,0.3142059553349876,0.3381375897266544
2,0.3160058479532164,0.3136309523809524,0.3487394451145958,0.3328824969400245,0.3388183934807917,0.3617701863354037,0.3301703163017032,0.3413157894736842,0.3285017221584385,0.3307023809523809,0.326034897713598,0.3663878080415045,0.3662285012285012,0.3448951507208387,0.3303317535545024,0.3835586734693877,0.3021502590673575,0.3251141552511416,0.3310869565217391,0.3122442839951865,0.3365284985327474
3,0.3083868501529052,0.3021706936866718,0.3456466876971609,0.3166947791164658,0.3294076923076923,0.365827868852459,0.3254407051282051,0.342312,0.3239037037037037,0.3292845973416732,0.3180689928628072,0.3554333050127443,0.3535223642172523,0.3445254529767041,0.3309922480620155,0.3858688387635756,0.296899518238128,0.3244277108433735,0.3202883895131086,0.3086334661354581,0.3313867932306052
4,0.305912676056338,0.294569266589057,0.3420969626168224,0.3096312684365782,0.3239308176100628,0.3611387354205034,0.3198284023668638,0.345380725758477,0.3203673245614035,0.3262133645955451,0.3091901408450704,0.3435841269841269,0.3444477434679335,0.3447678916827852,0.3238824884792626,0.3838403990024938,0.2940707279297884,0.3230212409167133,0.3120322939866369,0.3061715481171548,0.3267039072711808
5,0.300064761054042,0.2857535829865927,0.3360815850815851,0.3113066853669939,0.3232717738258094,0.3588968058968059,0.3194796594134342,0.3435353053435115,0.3131580096027935,0.3225433661509611,0.302147510469986,0.335545179202423,0.3383634633682207,0.3464780361757105,0.3208394495412844,0.3804059405940594,0.2932255389718077,0.3185695067264574,0.3095357618836072,0.3067178502879079,0.32329598859719966
6,0.2936067997043606,0.2842209795603548,0.334539242483405,0.3085400616332819,0.3260590476190477,0.3556036960985627,0.3212273086029992,0.3393216280925777,0.3108266569555716,0.3159411764705882,0.2947521301316809,0.329579321892005,0.3345915939730372,0.3459016393442622,0.3147011494252874,0.3761463917525773,0.2922871423647018,0.3132506527415144,0.306570583887657,0.3061168935148119,0.32018920481241425
7,0.289979436887061,0.2839386401326699,0.3356304787592716,0.3086798679867986,0.329802222948676,0.3541472868217055,0.3234933831014591,0.3386354273944387,0.3074163801187871,0.3107885849375211,0.2908294470353098,0.3273693629205441,0.3263593220338983,0.3491672834937084,0.3115195753151957,0.3701567453328636,0.290081772227178,0.30809401159047,0.3041716724628517,0.306127147766323,0.31831940246333656
8,0.2887348401323042,0.2824839087185488,0.3376243669943402,0.311531375935521,0.3326894266781907,0.3512006834420627,0.3283561643835617,0.3389163154726068,0.3027520435967302,0.3084090909090909,0.2892230612837642,0.3261114589855979,0.3176007109004739,0.3515433715220949,0.3121123464014043,0.3630501222493887,0.2924842436974789,0.3030600858369098,0.3046628903011881,0.3065128593040848,0.3174529683372671
9,0.2880752320468979,0.2846353620146904,0.3356666666666666,0.3120494744937195,0.3364073314534734,0.348390019514915,0.3310123523093448,0.338419716804702,0.3018760529482551,0.3056343683083511,0.291861483007209,0.326609769636414,0.3155133633236306,0.3509600704638872,0.3104790182106096,0.3576138507140932,0.296016269747701,0.3001761378246336,0.3071224086870681,0.3076908500270708,0.3173104899101667
10,0.289996699669967,0.2891654778887303,0.3347853134910954,0.3127285447761194,0.3394449562413634,0.3465425803161652,0.3341477411477412,0.3400864968765016,0.2987608131487889,0.3042902284880894,0.2938097447795823,0.3287637637637637,0.31679769894535,0.3502523364485981,0.3118006740491092,0.3559468599033816,0.2996855548400944,0.2956480186480186,0.3095637732506642,0.3063413733694314,0.31792793250212775
11,0.2957724634780868,0.2938570804195804,0.3345700135074291,0.3133818142641672,0.3432592281879195,0.3466106277921467,0.3377103013945119,0.3422832496178205,0.2991306492993882,0.3042649687220732,0.2943516741309447,0.3286359499431171,0.3205662862159789,0.350651317409505,0.3155641592920354,0.357172958735733,0.3021955065037446,0.2972293129121464,0.311670697299476,0.3082559711581794,0.31985671151419925
12,0.3010727406318882,0.2993567961165048,0.336806977229998,0.3155429773592466,0.3468402777777777,0.347442748091603,0.3409154342845241,0.3468638280779272,0.3022422586520947,0.3052574750830564,0.2951504652544051,0.328570385818561,0.3206688929366525,0.3514207400639562,0.3199590667212443,0.3593959798994974,0.3044187534271614,0.2995611285266457,0.313530174009626,0.3109026622296173,0.3222959881095994
13,0.3048146900269542,0.304703007518797,0.3403563757078696,0.3195546218487395,0.3500071454090747,0.3479578904333605,0.344822256568779,0.3517046303211352,0.305795876985468,0.3064349601399961,0.2966753439940499,0.3269872783346183,0.3221406930505586,0.3515611633875107,0.3207272899677603,0.3636849925705794,0.3091638225255972,0.3033801922728096,0.316795617939062,0.3158159722222223,0.3251541910612471
14,0.3093072851805727,0.3128295932678822,0.3470435021019923,0.3225859673497742,0.3544672881638088,0.3499365384615385,0.349557761732852,0.35552284175786,0.3076990871891722,0.3096819012797074,0.3003827290243475,0.3275725546399139,0.3232705020546721,0.3532481898632341,0.3231750663129973,0.3656452726017943,0.3148243372724368,0.3081326926319339,0.3209723765677091,0.3203402952826791,0.3288097891368439
15,0.3148783842478644,0.3204714191852825,0.3531062038150885,0.326095623987034,0.3595950155763239,0.3538693603913752,0.3561056469391215,0.3590725675235926,0.3118913139654918,0.3116747446771681,0.3048344918901026,0.32982151835093,0.3246395939086294,0.3556158524995249,0.327082988923789,0.3664389300676764,0.3212698412698412,0.3143132776815247,0.3265258250702975,0.3261666946449555,0.3331734647307807
16,0.320137726167972,0.3291274023558586,0.3600129240710824,0.3316904834296139,0.3635754026354318,0.3592098955658278,0.362572069186419,0.3635880373259905,0.3166777500692713,0.3150312140627567,0.3103344795248515,0.3321102362204725,0.3282738382376589,0.358491690751445,0.3320897832817337,0.3659092284417549,0.3277062473558031,0.320102070788662,0.3314052106430155,0.3324223063574696,0.33802339982365454
17,0.3254245640636846,0.3374553440702781,0.3665744420666463,0.3371821305841924,0.3674648081700248,0.3662972885208638,0.3694275154623623,0.3692341040462428,0.321245406824147,0.3191130543410368,0.3160799168152109,0.3360550595238095,0.3319178921568627,0.3617870657034744,0.3379799883990719,0.3682213523131672,0.3342069838731174,0.325699696384212,0.3379260366567008,0.3394399761691987,0.3434366313072152
18,0.3337036817805138,0.3450277430989041,0.3731502388189318,0.3444751753912574,0.372393006263048,0.3723766434648105,0.3759860557768924,0.3742705333881805,0.3256092384519351,0.3262696063924238,0.3226923076923077,0.3397422826394789,0.3348085914669784,0.3649721220072155,0.3426492942453855,0.3698728246318608,0.3403355196770938,0.3320819799922047,0.3451394154335331,0.3479462274774775,0.3491751244045217
19,0.342307735114079,0.3512585571353344,0.3794667124227865,0.3530221458571974,0.3767158077304261,0.3795120330724937,0.383063909774436,0.3803989327085774,0.330274045892284,0.333889983117614,0.3283911990310859,0.3434318488529014,0.3392614910313901,0.370003906860447,0.348544271497831,0.3731161437246963,0.3480571873876033,0.3386776960784314,0.3521150524012438,0.356204594017094,0.3553856626853976
20,0.351384317014362,0.3560105184072127,0.3868014609966084,0.3614181796320788,0.3830035314891112,0.3870542143159678,0.3914661749745676,0.3871459600347524,0.3351625554166193,0.3421929118002416,0.3352863379558294,0.3487981015905592,0.343997165609394,0.375765214797136,0.3546472282217422,0.3778909440307471,0.355848,0.3472507815213616,0.3597607135088101,0.3637744724129163,0.3622329391865008
21,0.3595563715760222,0.3614731182795698,0.395111954223162,0.368366515837104,0.3897783140644292,0.3933740056626669,0.3996944678799565,0.3939853867173577,0.340020128386465,0.3509907597535934,0.3428528287932947,0.3543317888062431,0.3484370119729307,0.3824435449510012,0.3613725045372051,0.3839103149246919,0.3638586067807696,0.353472100175747,0.3663221352019786,0.3732532962380549,0.36913025773811214
22,0.3664004705882352,0.3673811694973213,0.4042226316415072,0.375817697228145,0.3968507814172554,0.4008923952405587,0.4062467206570092,0.4001345826235093,0.3449103232533889,0.360354427274957,0.3507464989318775,0.3598828849721707,0.3522301706827309,0.3894460976599486,0.3686945812807882,0.3902126155519304,0.3726822916666666,0.3611216809533765,0.3733535987448519,0.3806370967741935,0.3761109358320211
23,0.3723838871025366,0.3746956142264892,0.4123242966169267,0.3832058793817557,0.4043093922651933,0.408603324237162,0.4129814535259866,0.405498205156097,0.3505587707044502,0.3692599742599742,0.3589709581522982,0.3660678433535576,0.3557172280106614,0.3981785944551902,0.3754769121956148,0.397317199833818,0.3812276519666269,0.3684579346092503,0.3807973048848961,0.3882667617689016,0.38321495933536937
24,0.3790296861747243,0.3825937172774869,0.4201041553059221,0.3896677502629314,0.4113606911447084,0.4152952029520295,0.4176959983666803,0.4108919650291424,0.3566867931761548,0.3788954657136475,0.3653678819253221,0.3733047999159752,0.3594652688297997,0.4068985008601622,0.3822921251554875,0.4039183025976601,0.3892859853876079,0.3763695238095238,0.3878874563524039,0.396525635681534,0.3901768452959452
25,0.3856561743341404,0.3905832412337988,0.4270985974460959,0.396987453404855,0.418419937870658,0.4219385653815353,0.4244776625642019,0.4168093055693932,0.3640645695364239,0.3888278583617747,0.3723180036028399,0.3796663331665833,0.3638891412994093,0.4155312317571512,0.3888967648127954,0.4095089497111469,0.3970449601160261,0.384301437147535,0.3946350364963503,0.4038086965154373,0.39722319601640754
26,0.3927706810311658,0.3982730962504832,0.4343392910934833,0.4042631761442441,0.4253601408069321,0.4294714285714285,0.4318500230733733,0.4224312714776632,0.3716091954022988,0.3972950152594099,0.3798892744157567,0.3855370281892021,0.3696293845135672,0.4233076068850638,0.3952513216049917,0.4164403553299493,0.4052826426218137,0.3913984674329501,0.4011238134543953,0.4109727221064595,0.4043247967832316
27,0.3994256508310045,0.407106725958866,0.4415978187433645,0.4108070117413593,0.4324651545320751,0.4371067623167001,0.4394809368671304,0.4262424409015943,0.3793586253827833,0.4060677159234431,0.3879499017681728,0.3917074954296161,0.3754567436861902,0.4311055302950196,0.4016528720410528,0.4235940078158923,0.4119608086834037,0.3983778817240227,0.4074649282713799,0.4178656608546391,0.4113397336883855
