Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mc_11,mc_12,mc_13,mc_14,mc_15,mc_16,mc_17,mc_18,mc_19,mc_20,mc_21,mc_22,mc_23,mc_24,mc_25,mc_26,mc_27,mc_28,mc_29,mean
203,0.3708518014720715,0.3866149782738348,0.2848676029768341,0.3506559340815808,0.2381488904931986,0.4046299285220198,0.2789784490407555,0.4498768202450188,0.3098788697299957,0.3586540842475023,0.2778126662192727,0.3838227408523351,0.3177088556659548,0.3960323650318558,0.2245014233671092,0.4615527993061961,0.2689855434061169,0.44174661068713,0.3137623353975,,,,,,,,,,,0.34310961573769905
204,0.3700803437004471,0.3859988032493593,0.2842956903235938,0.3495446222850296,0.2376017845340383,0.4034669760345813,0.2788274793894776,0.4486617415986618,0.3095609544175108,0.357485895083429,0.2771142611641424,0.3828130265675083,0.3170853836060196,0.3953773154287899,0.2242218066316383,0.4605893325680551,0.2686809130529002,0.4405537209658766,0.3133110400863366,,,,,,,,,,,0.3423826889835471
205,0.3692423019194032,0.38546534802053,0.2836912952948462,0.3483644762921177,0.2370539761795264,0.402224497006328,0.2786480506822612,0.4474566466719483,0.3091383767462541,0.3564367111595388,0.2764214306036555,0.3818443251533742,0.3163869014579397,0.3946486498079032,0.2239824131724158,0.459626503245586,0.2682797966403531,0.4394832020797754,0.3129189076301907,,,,,,,,,,,0.3416480952507341
206,0.3682813532145055,0.3848982901294923,0.2831792408940237,0.3472551120473613,0.2364610562256864,0.4009953284781233,0.2785406387825329,0.4462189079563183,0.3087856408675095,0.3552600980226467,0.2756581229899619,0.3808041617804835,0.3157404408639151,0.3939766017798229,0.2236895914415912,0.4587368431685488,0.2679601077371859,0.4383797414502937,0.312519665066131,,,,,,,,,,,0.3409126812050597
207,0.3674085217108473,0.3841421635383977,0.2825420573800889,0.3461764670529125,0.235946324998725,0.399858929492718,0.2783953161073275,0.4449406085303243,0.3083934728529323,0.3541061739996196,0.274997095485901,0.3797003113567851,0.315101074100893,0.3932044011849344,0.2234037490216667,0.4578679449636968,0.2676939362542639,0.4372935692347505,0.3122356887093734,,,,,,,,,,,0.3401793582092715
208,0.3664940934685625,0.3836145999399953,0.2818213600317777,0.3450398572775331,0.2355012511693709,0.3988520502629175,0.278235966471933,0.4437044584186229,0.307898849477543,0.3530446831197104,0.2742856078056098,0.3786117118002653,0.3144516920401912,0.3925535109424172,0.2229347836591896,0.4569481760739128,0.2674127340964887,0.4360916549524221,0.3119042749235535,,,,,,,,,,,0.3394421745227377
209,0.3657965806290978,0.3830822414176008,0.2811935655714313,0.3440447534885925,0.2349840134122432,0.3978609764914194,0.2781333203052387,0.4424497590140931,0.3074958739419878,0.3520515337693996,0.2737198035318401,0.3775088410321447,0.3138980366063182,0.3918399198167239,0.2226329152234589,0.4559171954377434,0.2669778108168761,0.4349486890556774,0.3114810481984089,,,,,,,,,,,0.33873773040843663
210,0.364818439591599,0.3825497573097378,0.2805577878520003,0.3430764865357585,0.2343734405449214,0.396884161993163,0.2779091693369484,0.4410899838341517,0.307107172424174,0.3509296498923884,0.273086570961984,0.3765649758205577,0.313331647031533,0.391151425354116,0.2223528372181887,0.4550250613446753,0.2665714856786932,0.43383219501804,0.311128699896968,,,,,,,,,,,0.3380179446126105
211,0.3640459942677767,0.3820048381609222,0.2800214721332118,0.3422642170546257,0.2338887832742645,0.3959019427853636,0.2778177056074986,0.4397896482919441,0.3067549627574921,0.3499163661286901,0.2723744315930488,0.3756252666109912,0.3127557436873394,0.3904873718488508,0.222017018205301,0.4541286296269826,0.2661694409271976,0.4327712065445078,0.3107973298858861,,,,,,,,,,,0.33734380891536286
212,0.3632163833075734,0.3813169016504221,0.2795625735582581,0.34144535826557,0.2335335661220431,0.3950085750950456,0.2776109829516683,0.4383992316502815,0.3064344817322717,0.348981272861859,0.2716232512361446,0.3745561904307475,0.312226203359755,0.3898260650807952,0.2217542994179322,0.4532739197481079,0.2657776879324444,0.4316776641588886,0.310343502394804,,,,,,,,,,,0.336661479523927
213,0.362339797979798,0.3807041440314002,0.2790861163601585,0.3404828603022484,0.233014350642379,0.394034455247474,0.2774020030680138,0.4371219587311364,0.3061896774575486,0.3481248087854048,0.2710352039200343,0.3735410807642437,0.3117149065644697,0.3891119675409226,0.2214262448960436,0.4524177862345999,0.2653585588219173,0.4305914965654198,0.3099084155497031,,,,,,,,,,,0.33597925439278503
214,0.3617624181624492,0.3802034243092049,0.2787296389123521,0.3395783807900426,0.2326478960946535,0.3931600619579419,0.2771911868368331,0.4358806754706774,0.3059284698032674,0.3473344602160628,0.2703777261450735,0.3725038779731127,0.3110832651095593,0.3884080577617328,0.2211749689655494,0.4515208760164412,0.2649682561307902,0.4295825388309665,0.3095950619937664,,,,,,,,,,,0.33534901270949874
215,0.3610543222745791,0.37956836066862,0.2782643454562972,0.3385975346512155,0.2322544467146053,0.3923884505189987,0.2770685694781413,0.4346857596525434,0.3055932629216772,0.3465012261717487,0.2697727931334262,0.3715408757335698,0.3105398373283162,0.387794712705692,0.2208924685279964,0.4506017363063683,0.2644512068482884,0.4284567972535053,0.3093000354559981,,,,,,,,,,,0.3347014074632414
216,0.3604594606021848,0.3789835943076374,0.2777363721761653,0.3378245601168885,0.2318426283432572,0.3913146666044895,0.2768836823078193,0.4335581705408382,0.3053016835670273,0.345571133955534,0.26921843499568,0.3706229547126317,0.3098491553652153,0.3871474768444586,0.2205350197694106,0.4497423217401127,0.2640864810508453,0.4274320174320811,0.3089880317029467,,,,,,,,,,,0.3340577813755381
217,0.359768862325767,0.3784554631532874,0.2773837093322694,0.3369723100024653,0.2313758700290301,0.3902936307170436,0.2765797830113787,0.4324693475783147,0.3049398360568734,0.3446997825723364,0.2687526411210622,0.3696852748668515,0.3092924249376747,0.3864526640296494,0.2203858789413794,0.4487803426420456,0.2637127262986361,0.4264701639842089,0.3085698095448477,,,,,,,,,,,0.3334231853234274
218,0.3591589511810694,0.3778961393617724,0.2768625656928056,0.3362963983369234,0.2308936605850363,0.3892638283684192,0.2762128018731792,0.431403132681644,0.304647767724355,0.3438928586265631,0.2682162971460573,0.3687794951762428,0.3088070557470804,0.3858377824333761,0.2202531691779759,0.448030618247113,0.2634454203150808,0.4254607160132423,0.3081521723559999,,,,,,,,,,,0.33281635952862826
219,0.3586311206310843,0.3773051626494487,0.2764145687765831,0.3354782151940728,0.2305048457235733,0.3881362017397657,0.2759278224878244,0.4303384052005564,0.3043092590207108,0.3430322718761123,0.2677103403693694,0.3677773618720296,0.3081850102861418,0.3851677794131637,0.2201017296075592,0.4472949256595904,0.2631970615640746,0.4244436299434146,0.3077442564888976,,,,,,,,,,,0.3321947351844196
220,0.3578731533629791,0.3766947862350951,0.2759890682864439,0.3346159992970239,0.2300786535204972,0.3871210695211421,0.2758213968191248,0.4292115321735012,0.3040642836470259,0.3420474131305782,0.2671271165644171,0.3668099539866071,0.3075287025072279,0.3845812659917677,0.219884300318191,0.4464319752203955,0.26282802687629,0.4234684388880973,0.3073898756409167,,,,,,,,,,,0.33155615852564846
221,0.3571094106020962,0.3760250328241759,0.2756091048883492,0.333817454775569,0.2297508206250427,0.3861781800159944,0.2756478338543992,0.4281548655473006,0.3037593252329833,0.3410234409193156,0.2666105784156326,0.3658148094284532,0.3070066741234435,0.3839952626545717,0.2197168600057463,0.4456398009346361,0.2624843640810621,0.4224431639891958,0.3070349972768419,,,,,,,,,,,0.33093799895762155
222,0.3563944790739091,0.3754041819704878,0.275211702699606,0.3331075398180212,0.2292619327913233,0.3853267674026998,0.2755473682339822,0.427094930445129,0.3033437816734862,0.3400915204530516,0.2660193862348035,0.3647700555555555,0.3063203819256182,0.383248683148141,0.2195419961511156,0.4447562740003496,0.2620282019212396,0.4214056408940377,0.3067504471144193,,,,,,,,,,,0.3302960669214198
223,0.3557551386746897,0.3748297829185104,0.2749282940470033,0.33232175542109,0.2287390440772513,0.3844059202373874,0.275448032317375,0.4259944171714773,0.3029577284033581,0.3391667462083724,0.2655806621239675,0.363811851688369,0.3057328929214294,0.3825772993274522,0.2192418523271769,0.4439958311870335,0.2616037458812148,0.4203608159847579,0.3063986199082416,,,,,,,,,,,0.3296763384645346
224,0.3550374864953142,0.3742607074077807,0.2745250714833671,0.3315023587176277,0.2282253468442532,0.3835066849200128,0.2752065866815558,0.4249298965452929,0.3025965416262524,0.3383178575529297,0.2651789728665284,0.3629098744664412,0.3050958446136235,0.3819286904057859,0.2188979525138677,0.4431259372099112,0.2611761447087016,0.4194304369572684,0.3060537181494465,,,,,,,,,,,0.3290476900087348
225,0.3542997787776341,0.3736927105031403,0.2741349167472245,0.3305211366389662,0.2278286729362591,0.3824949285612465,0.2748713934634121,0.4237459002996459,0.3022098862298941,0.3375407196828752,0.2645692634131555,0.3619784779473784,0.3044955261767217,0.3812890361686179,0.2185428626646579,0.4423816182339551,0.2608304646057385,0.418322741444207,0.3056001653348029,,,,,,,,,,,0.328386852622607
226,0.3537146650783015,0.373063484742067,0.2737425082570864,0.3296662408344903,0.2274893776244127,0.3815753670864014,0.274723218014757,0.422605443281119,0.3018381917574322,0.336724894489804,0.2640628860698466,0.3610858989881518,0.3038979065704315,0.3806227086593916,0.2181870123970191,0.4415951585143065,0.2604583105017012,0.41731273068762,0.3052651399235411,,,,,,,,,,,0.3277700601830464
227,0.3530969978044749,0.3725039202304731,0.273330109993782,0.3288752124021901,0.2270482032325688,0.3807682693244165,0.2745248832549262,0.4215290855152844,0.3013818948675346,0.3359858671789243,0.2635784838187841,0.360347991838488,0.3033563546397645,0.3799139115889065,0.2179580793577005,0.440870477480054,0.2600906164453006,0.4162956753757334,0.3049609859340439,,,,,,,,,,,0.32717984317280796
228,0.3525262034970694,0.3719567108533554,0.272916664889647,0.3279436588898498,0.2268164877972529,0.3799305652589829,0.2743413988332293,0.4204435690494491,0.3009228660141992,0.3352646945663343,0.2630148745069842,0.3594099060905178,0.3028057595481871,0.3792810613282491,0.2175831875040508,0.4399958832465529,0.2598026946158113,0.4152673404897725,0.3045783102599426,,,,,,,,,,,0.326568517749444
229,0.3519287027240503,0.3714585660097685,0.2725113133686483,0.3270963935240776,0.2264717700686618,0.3791347883887432,0.2740738749544842,0.4193022244841699,0.3005374613422426,0.3345032135044621,0.2624939814090061,0.3584783322650874,0.3022764234820458,0.3786379670725993,0.2172091109497269,0.4392217421361908,0.2595662543320221,0.4141600342344126,0.3042367399741267,,,,,,,,,,,0.32596309969602766
230,0.3512198963027572,0.3709572552510154,0.2720444594423588,0.3261545224580455,0.2260707322334974,0.3783562468507173,0.2738508049906435,0.4183012587559909,0.3002281116130365,0.3337487975219332,0.2620018343065816,0.3574764275040515,0.301746846724237,0.3778667639994348,0.2169347600302606,0.438411025316673,0.2592679813034365,0.413150622339441,0.3038931821125936,,,,,,,,,,,0.3253516594240371
231,0.3504366776474213,0.3704138744546925,0.2716081699606898,0.3252778629230015,0.2256225603731718,0.377552246356192,0.2736944940469878,0.4171710536642024,0.2997889827140426,0.3330206904134736,0.2615220992741649,0.3565537792369382,0.3012521829485523,0.3772718925414752,0.2166255908457169,0.4374948811284267,0.25890788575683,0.4122440877019604,0.3035269588785462,,,,,,,,,,,0.3247361037298151
232,0.3495788876602955,0.369881793464528,0.2711942061160445,0.3243734773428617,0.2252480746922729,0.3768164921465968,0.2735199346694859,0.4161039325550693,0.2994107262609529,0.332201788225457,0.2610663375026517,0.355656265748144,0.3007270943147182,0.3765937734336617,0.2162750548553889,0.4367615941947078,0.2584949503260176,0.411385867548232,0.3032218666996654,,,,,,,,,,,0.3241322167240396
233,0.3487814098446459,0.3693207309293833,0.2708374846401646,0.32340807231406,0.2248698306877459,0.3760643068583231,0.2733410525254984,0.4150367136387812,0.2991051171502279,0.3313913349355266,0.2606452013203504,0.3546701129905591,0.3002171547502871,0.3758856522990869,0.2159553007077703,0.4360485999573192,0.2581865132305879,0.4104200088494572,0.302855268421122,,,,,,,,,,,0.3235284140026788
234,0.3479756268298797,0.3687267756834352,0.2704354477103539,0.3224640719312745,0.2244460163871708,0.3752633837182854,0.2731456508207063,0.4138785324790577,0.2987901337094598,0.3306123703599418,0.2602225206807047,0.3538850583557779,0.299736690659841,0.3751986426680567,0.2155836338233202,0.4352865115240806,0.2578535663982674,0.4094840258832548,0.302484096900699,,,,,,,,,,,0.3229196187643983
235,0.3471563335981834,0.3679859101805025,0.2699982339556928,0.3215514341029329,0.224136245420955,0.3744063708795019,0.2729326715221657,0.4129061007497872,0.2984573954386746,0.3298920051128465,0.259807534975047,0.3530787308449139,0.299167168488172,0.37447825380133,0.2151868241148739,0.4344918506441291,0.2575367137823498,0.4085692443827147,0.3019899851712697,,,,,,,,,,,0.32230152669294965
236,0.3465094207335599,0.3672223428080942,0.269463616087841,0.3206330150000741,0.2237175037859667,0.3735832295219229,0.2728601362728103,0.4118489556955614,0.2980350591998888,0.3290212386097521,0.2593599612664882,0.3523065719684497,0.2987044761411229,0.3738439040653035,0.2147887230678817,0.4337204656058994,0.2571239027180766,0.4075184735916668,0.3015421450137988,,,,,,,,,,,0.3216738495344294
237,0.3459391687464271,0.3665901635324981,0.2690462026088016,0.3197486003313,0.2233335556828615,0.3727937990552971,0.2727320797125014,0.4108114398144187,0.2977072965084855,0.3282754431663632,0.2589689843424348,0.35150384646367,0.2982404962762385,0.3731430795500201,0.2143008196350133,0.432961923331818,0.2567310073698257,0.4064418787212047,0.301124432588258,,,,,,,,,,,0.3210733798651283
238,0.3452339494680237,0.3660344020708516,0.2685571660697974,0.3187498962133754,0.222910336482161,0.3720675952354537,0.2725387028603256,0.4098409484094841,0.2973520708786719,0.327476303534761,0.2585461538151915,0.350667458907708,0.2976872888903826,0.3725494357335464,0.2137926149159371,0.4322609055379557,0.2564189512463518,0.4053788353162179,0.300799792850784,,,,,,,,,,,0.3204664636019463
239,0.3445332674950048,0.3654244462427858,0.2680062765628078,0.3177391029997088,0.2226327922594978,0.3713107988232405,0.2722578647106765,0.4088580173304714,0.2968534329724481,0.3266967711361627,0.2581592917165424,0.3498290351775786,0.2972490169613346,0.3720130547265657,0.2133087726158181,0.4315157514388333,0.2561177574245447,0.4043780188952139,0.3004878744529028,,,,,,,,,,,0.31986164968116515
240,0.3437958409249695,0.3648459314929903,0.2675095893479243,0.316712361805167,0.2222984974261466,0.3705970647430405,0.2719290929952522,0.4078409074078645,0.2963512582161621,0.3258626250181186,0.2578326118728371,0.3490168608730888,0.2966225853642318,0.3714808248807419,0.2128161641371375,0.4307387386903065,0.2557878276037617,0.4033238175794741,0.3000956484912652,,,,,,,,,,,0.3192346446773937
241,0.3430234031249574,0.3641533524904214,0.2670005093088122,0.3157681723605611,0.2220052258578059,0.3698480556972305,0.2716799930611306,0.4069369970559372,0.2958983885710416,0.3251613804037437,0.2574766997405581,0.3483699288230006,0.2960524205383015,0.3708179094949296,0.2123002542786103,0.4299056190460925,0.2555236582655709,0.4023743076956231,0.299712847090549,,,,,,,,,,,0.3186320591002567
242,0.3423881119354794,0.3635551910174422,0.2664952105763142,0.3148775739726746,0.2217705427958174,0.3691449871768997,0.2714287864979987,0.4058772306192101,0.2954686256929624,0.3243979275632299,0.25707675699528,0.3476899003017313,0.2956108709867125,0.3702844674751283,0.2118200697590506,0.4291290469918423,0.2552435689591186,0.401336868478674,0.2992973256203889,,,,,,,,,,,0.3180470033376818
243,0.3416483745952767,0.3629011907298251,0.2659958777417742,0.3141116195781934,0.2214582635441726,0.3683652660625868,0.2711780228121691,0.4049152074268603,0.2949621903629391,0.3237921023101722,0.256630078688319,0.3469869551924449,0.2951113533813055,0.3696743734214105,0.2114591202243113,0.4283567703384641,0.2549306149420819,0.4003342589489475,0.2990232535833289,,,,,,,,,,,0.317464994414978
244,0.3408452786038992,0.3622627055218478,0.2654432938006235,0.3133113691258104,0.2211750680811899,0.3677269367130469,0.2709403716236366,0.4039175029373808,0.2943674096656504,0.3231747500597731,0.2562207280947926,0.3462399780022576,0.2946871540665495,0.3690827959326618,0.2109778921348849,0.4275328269183353,0.2545497903482848,0.3993585026353491,0.2987095870861215,,,,,,,,,,,0.3168696811237945
245,0.3400296830111938,0.3616967586742669,0.2648680345050611,0.3125040830365624,0.220802235079057,0.3670054239844531,0.2706920696600491,0.4029383022100558,0.2937349250342825,0.3224188606820412,0.2558533639398675,0.3455178407875745,0.2941379799010438,0.3685385879278205,0.2104811665936459,0.4266671880865974,0.2542103125565424,0.3984538289767503,0.2983044443619044,,,,,,,,,,,0.31625553100046155
246,0.3392336375557998,0.3611488099392754,0.2642878157693784,0.3117233856487641,0.2204579684599373,0.366235072779959,0.2704124971940976,0.4019556696175856,0.2932357232051234,0.3215647906246033,0.255488894375053,0.3448593207734258,0.2936949322568559,0.3679909873746786,0.2101580092445324,0.4259009947695545,0.2538767836962975,0.3975683727877088,0.2979113612193529,,,,,,,,,,,0.3156686856469465
247,0.3383723799404642,0.3605667889746947,0.2637426535239946,0.3108634034918991,0.220212250595287,0.3654402386536799,0.2701564814597098,0.4009501643064848,0.2928069060524309,0.3208007684174343,0.2551443547396856,0.3441867060267338,0.2932575721134574,0.3674932622883027,0.20977734233055,0.4251678407445389,0.2534068246272071,0.3967157732996958,0.29750649520417,,,,,,,,,,,0.3150825371994958
248,0.3375489245762491,0.3599845417740154,0.2631893370364972,0.3100895701460427,0.2199110564782078,0.3645854304761544,0.2698879191333037,0.3999051957877325,0.2924177337048081,0.3200004543468007,0.2548534453139912,0.3434245704273118,0.2927023820443388,0.3669861757252544,0.209447464507775,0.4243421510972686,0.2530110832533634,0.3958033844090182,0.2971384823594917,,,,,,,,,,,0.31448575276829605
249,0.3368636766315204,0.3593569709889024,0.2625292191810617,0.3093113690367391,0.2194878238054765,0.3637224160148783,0.269745493004211,0.3988786882336181,0.2919808119998052,0.3192225416238128,0.2544723828983998,0.342681757949496,0.2921449881970204,0.3664193745591347,0.2092242506790901,0.4236648536054962,0.2527591595763154,0.3949113941575523,0.2967771910103273,,,,,,,,,,,0.31390286121857147
250,0.3361488578795299,0.3588486138785016,0.2619926501852639,0.3084576930240165,0.2190730336045771,0.3629581397531559,0.2695717353852335,0.3978623891545568,0.2915404726622277,0.3184389070551779,0.2541456889580799,0.3420656151360813,0.2915957262056062,0.3659003568872695,0.2090695457958681,0.4229914417379855,0.2523705560876669,0.3940848060679896,0.2965103898403296,,,,,,,,,,,0.31334876943679574
251,0.3354501765145463,0.3583171515178935,0.261505269121813,0.3076374713225066,0.218771167986063,0.3621882041736063,0.269303757074311,0.3968545573685765,0.2910638844920817,0.3176082089869851,0.2538023247508523,0.3413124838004961,0.2911571843176989,0.3654995393163268,0.2088822614207265,0.4222773957085175,0.2520152874336547,0.3932137808381595,0.2960958662796517,,,,,,,,,,,0.312787156443393
252,0.3346886918566163,0.357764956226775,0.2609109031809556,0.3068024683598293,0.2185224946267895,0.3614835893725184,0.2690881867826978,0.3959097415288062,0.2905820032856475,0.3167781380151017,0.2533810912898762,0.3406429432718771,0.290728002063314,0.3649785228934847,0.2087444550818722,0.4214716273902403,0.251579019803306,0.3922732583613261,0.295800125884879,,,,,,,,,,,0.31221737996189014
253,0.3338378700939064,0.3572448112173449,0.2603197296206015,0.3060345720228159,0.2181483696952558,0.3606821923114167,0.2689556517201053,0.3949239363400063,0.2901756311745335,0.3160858757014578,0.253027342005775,0.340061828965795,0.2902523960419137,0.364466345556103,0.2085498688411325,0.4207295102765795,0.2511351244304112,0.3914134260580481,0.2955260800101489,,,,,,,,,,,0.3116616085307027
254,0.3329087606657092,0.3566750476156571,0.2598214817129423,0.3053252245376123,0.2178086457619167,0.3599449647692004,0.2687924666391109,0.3939486448384187,0.2896971501842229,0.3154019176820333,0.2525640346947916,0.3393278624373774,0.2898600278551532,0.3638690947902685,0.2083573997672697,0.4199848132574821,0.2508177403964823,0.3905831060500487,0.2951194580989276,,,,,,,,,,,0.3110951495660329
255,0.332084292700963,0.3561378080300241,0.2592473418724024,0.3046732727007956,0.2174321431906168,0.3593001886947247,0.2685858421910859,0.3929403958888122,0.2892505562009018,0.3145403193903683,0.252156720842955,0.3386985904658476,0.2893236960403966,0.3635082885519077,0.2081428324301556,0.419376063667575,0.2504128517737648,0.3897535354135122,0.2947757162710719,,,,,,,,,,,0.31054423454304636
256,0.3312158276988908,0.3555908814803729,0.2588373437626592,0.3040836934822192,0.217192069268774,0.3586525510527795,0.2684426124792401,0.3920076965808902,0.2888388425057103,0.3137903299288453,0.2516898856395355,0.3380380834551794,0.2888557876070946,0.3630256154508772,0.2078902846191851,0.4187197642282387,0.2499358520583534,0.3890572679638877,0.2945055934792887,,,,,,,,,,,0.31001947277589587
257,0.3303621085972474,0.3551376070471621,0.2582630765228924,0.3033822355245879,0.2168628061473208,0.3580235261779987,0.2682674389463881,0.39093589960544,0.2883354645292331,0.313040378824392,0.2513743724181181,0.3373984216318751,0.2884073376732273,0.3625381111311564,0.207637955894352,0.417870968840125,0.2496618581187827,0.3883423992799421,0.2941834956930914,,,,,,,,,,,0.3094750243475438
258,0.3295157916062,0.3545490807430697,0.2577752603777437,0.3028269283337165,0.216592404067883,0.3572811725753916,0.2681442200987584,0.3899764881953915,0.2878911353515292,0.3123161226873195,0.2509851697605323,0.3365932868352223,0.2879543152984013,0.3620918848097062,0.207372303105369,0.4171748971093905,0.2493470008965496,0.3876264208207078,0.2937748594250067,,,,,,,,,,,0.30893624958409943
259,0.3285725975574654,0.3540518906744054,0.2572796256665094,0.3022433136850463,0.216284073720175,0.3565743067436556,0.2679736092779072,0.3891216924228415,0.2874355015516683,0.3115433683867286,0.2506707446942923,0.3358149301393673,0.2875715083756709,0.3616506232810658,0.2071676419012459,0.4165108460391515,0.2491401459538821,0.3869142156744237,0.2933440790639274,,,,,,,,,,,0.30841393235839104
260,0.3276628903294412,0.3534685670467714,0.2567833682234895,0.3015869535366711,0.215988736359201,0.3559348523520861,0.267766795355395,0.3882020278079361,0.2870082118330286,0.310818646946975,0.2502620594774974,0.3350746744536846,0.2870885964220386,0.361157037458191,0.2069446118345629,0.4157895177374843,0.2487140217239489,0.3863076967459035,0.2929496891028836,,,,,,,,,,,0.3078688923551153
261,0.3268498085787634,0.3527625056235138,0.2564258004727046,0.301027383228626,0.2156373664000783,0.3552695102978056,0.2676876614761539,0.3872966555082034,0.2865587651876794,0.3100882562880336,0.2499317800805698,0.3344157241451701,0.2867993846659962,0.3607444335428212,0.2067658204003702,0.4151291411991343,0.2483024318438602,0.3855957827207236,0.2926185116222279,,,,,,,,,,,0.3073635117517071
262,0.3260447290034319,0.3521266498749142,0.255984490221941,0.3003455286278171,0.2154110446733243,0.3546127646517337,0.2675214982545246,0.386410683137333,0.2861463337631562,0.3094129621236126,0.2495700674899227,0.3336926060901256,0.2864594496040959,0.3603382645253215,0.2065952008156428,0.4144657528415137,0.248005101932206,0.3848184117205251,0.2921761609824823,,,,,,,,,,,0.30684935264913815
263,0.3251405417156476,0.3516376967656872,0.2555052966327787,0.2997663713153196,0.2151180495676594,0.3539438256130791,0.2674283351307236,0.3854982783851253,0.2856546548819956,0.3087468433210059,0.2491423017823127,0.333013708404506,0.2860020663452352,0.3598366913871935,0.2064044988618735,0.4138171709189433,0.247686774860049,0.3841383988503791,0.2918474148325377,,,,,,,,,,,0.306333101030108
264,0.3242328332625812,0.3510106777774029,0.2550357567690042,0.2991621739641592,0.2147960337404384,0.353334135522225,0.2672720463143996,0.3846177387046516,0.2851845441018589,0.3079332121726777,0.2487666145150605,0.3322705224682863,0.2856556259168885,0.3593123367577921,0.2062136509116364,0.4130561480317318,0.2473753423405369,0.3834087511634685,0.2914890427192867,,,,,,,,,,,0.3057961677449519
265,0.3233742804214887,0.3504571464529932,0.2546109002885744,0.2986946878628652,0.2145172986570847,0.3526583296326157,0.2671858351783696,0.3836914495609648,0.2846712191135288,0.3072268799760007,0.2482918152585938,0.3315551673558755,0.2852459067513381,0.3587500108287925,0.2058887388341948,0.4123137223886707,0.2470788347326387,0.3827690621216442,0.2911123113385926,,,,,,,,,,,0.3052680840397277
266,0.3225830852830548,0.3499107019879712,0.2541866417941849,0.2982691508634301,0.214226319817419,0.3520523449059679,0.2670539554890592,0.3828786211100716,0.2841196848102257,0.3064612781128282,0.2478494002603467,0.3308654111963118,0.2848245325797654,0.3582416706176458,0.2056183923087098,0.4115358261505221,0.2467715997770345,0.3820546152666149,0.2907602384945035,,,,,,,,,,,0.3047507089908246
267,0.3217537316375047,0.3493716545896227,0.25378178842268,0.2978153116850376,0.2137971924288075,0.3513628568503318,0.266907109989078,0.3820529519735956,0.2836618962565772,0.3058579509496761,0.2475415527620212,0.330195193544021,0.2844332848837209,0.3577728237791932,0.2052634248433011,0.4109659441299646,0.2463871126584736,0.3813416708654792,0.2903946294785253,,,,,,,,,,,0.3042451621961901
268,0.321075174345176,0.348817251166038,0.2534163213416096,0.2973697746419805,0.2134686170086705,0.3506887640354078,0.2667009994972204,0.3812109877044548,0.2831757705669303,0.3051714676574377,0.2472189839063769,0.3295568198548743,0.2839799180520546,0.3573583721764073,0.2048947021580389,0.4102880628301006,0.2460246345892278,0.3806145802210935,0.2899264800888957,,,,,,,,,,,0.3037346148337892
269,0.3203455884935205,0.3482978889564802,0.2530323476228507,0.2968428253000961,0.2131206603659111,0.349940131764984,0.2664700577328665,0.380433035454023,0.2826238727141658,0.3045061995692971,0.2468777549524625,0.3289177073527874,0.2835679476243436,0.356974503081975,0.2045936837575787,0.4096249544792425,0.2456243964797372,0.3798664844407065,0.2895348738924476,,,,,,,,,,,0.3032207849492356
270,0.319605679458064,0.3477215065636118,0.2526442408620208,0.2963390593912368,0.2127804774913247,0.3493315840295563,0.2662256189610857,0.3795905740081173,0.2821331781345398,0.3038097765470559,0.2465329499645514,0.3282588206410699,0.2830764918489649,0.3565268782657219,0.2043517351320792,0.4090234521788341,0.2452884460788506,0.3792576706082387,0.289159773163816,,,,,,,,,,,0.3027188375436179
271,0.3188910946153667,0.3472634346032082,0.2522364089758477,0.2957891935216182,0.2124508965411253,0.3487026782097381,0.2660003625905156,0.3787872552533254,0.2816380092310943,0.3031300673025784,0.2462150944168112,0.3275662962273132,0.2826982867737507,0.3560247867131101,0.2041079968119022,0.4084783509426145,0.2449373754916483,0.3786426200746991,0.2887995025618429,,,,,,,,,,,0.3022294584662163
272,0.3181286815986351,0.346774743336464,0.251765949322205,0.2951938635384324,0.2120850961922248,0.3481064823277222,0.2658120991202551,0.3780091704774548,0.2811705174545282,0.3024058903916649,0.2458659621688758,0.3269887346212758,0.2822809025448842,0.3555084412295353,0.2038646210705448,0.4078853691203017,0.2445297734452323,0.3779307700955593,0.2884560651863451,,,,,,,,,,,0.3017243754337969
273,0.3173845936212025,0.346270752946294,0.2512755624936369,0.2947258336571938,0.2118673385908141,0.347454182180329,0.2654997661871759,0.3772289436568046,0.2806622358850018,0.3016511506355387,0.2455538739079612,0.3264253063765646,0.2818033131413029,0.3549974589050796,0.2036604692740528,0.407260612703165,0.2442399788086264,0.3772642631896764,0.288105223659809,,,,,,,,,,,0.3012279399905384
274,0.3166672943843991,0.3457215895886591,0.2509125076435036,0.2941325263749446,0.2115415222460038,0.3468367590232672,0.2652923391300721,0.3763891704303124,0.2801965096863385,0.3009914447773569,0.2452809066234364,0.3258465640799997,0.281357697851844,0.3544722727668376,0.2033716116925497,0.4066484159306546,0.2439191386161562,0.3766489804272283,0.2877743854254967,,,,,,,,,,,0.300736928247319
