Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mc_11,mc_12,mc_13,mc_14,mc_15,mc_16,mc_17,mc_18,mc_19,mc_20,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.32185,0.3337596899224806,0.3183246753246753,0.347051282051282,0.3446314496314497,0.3280288461538461,0.3475831202046035,0.3641348600508906,0.3287406483790523,0.3496814404432133,0.3557808564231737,0.3290193704600485,0.2841448931116389,0.3182603406326034,0.3172705314009661,0.3498010610079575,0.3454444444444445,0.308189448441247,0.3215227817745802,0.3197016706443913,0.33164607052512723
2,0.319014423076923,0.342088452088452,0.3147026022304833,0.3497037037037037,0.3442464114832536,0.3366976744186047,0.341320293398533,0.3719543773119605,0.3329186602870813,0.348739946380697,0.3479044117647059,0.3338824884792626,0.2826416184971099,0.34,0.3290685714285715,0.3591326530612245,0.3506526946107784,0.2987630662020906,0.324906976744186,0.3177199074074074,0.33430294662875143
3,0.3154012588512982,0.3401437699680511,0.3147985495568091,0.347717041800643,0.3378156862745098,0.321822995461422,0.3377098321342926,0.3696367346938776,0.3304999999999999,0.3411842105263157,0.3359443099273608,0.335642965204236,0.2821385542168674,0.3303558052434456,0.3207671957671958,0.3551258389261745,0.35198127925117,0.2950383141762452,0.3262624330527926,0.3061640211640211,0.3298075398098364
4,0.3116686217008798,0.3378697701826753,0.309741532976827,0.3447058823529411,0.3320581327069877,0.3145264623955431,0.3318871825162434,0.3635932721712538,0.3310774119006355,0.3340433096315449,0.3277840571088637,0.3317123287671232,0.2771741573033708,0.3288132295719845,0.3138561910049972,0.35455,0.344994162288383,0.2928461538461537,0.3244555873925502,0.3081685393258426,0.32577629925724
5,0.3129262027090145,0.3363370998116761,0.30890462700661,0.341917510853835,0.3269953271028038,0.3141323594510845,0.3268584905660377,0.3600997566909976,0.3340068649885583,0.325957011258956,0.3232735849056604,0.3291355777979982,0.2755164737310774,0.3266106194690265,0.3097829937998229,0.3501767048282727,0.3449163568773234,0.2913857077416399,0.3250454959053685,0.3058018018018018,0.32348902836487825
6,0.3110424028268551,0.3323276197896376,0.3103617520531873,0.3394245628304189,0.3255126213592232,0.3033185513673318,0.3233307024467245,0.3586916835699797,0.3353922315308453,0.3215332197614991,0.3191916403785488,0.3278840361445783,0.2736137879911045,0.3252217294900221,0.3037242647058824,0.3487928153717627,0.3460840108401083,0.2928650824070524,0.3270871212121211,0.3021016691957511,0.3213750752636317
7,0.3084575008465967,0.3317382683410443,0.3139302481556003,0.3356181561285764,0.3242364121373791,0.295829346092504,0.3171450252951097,0.3557676203768318,0.3383484897694056,0.31836,0.3151289446895147,0.3248424437299036,0.2750697526949905,0.3251669817265281,0.3010847564832384,0.3484573699421965,0.3480343447815939,0.2941399272246113,0.3249186197916667,0.2981040104336485,0.31971891093204696
8,0.3082660931474339,0.3333078697030845,0.3170412979351031,0.3326205287713841,0.3260352941176471,0.28964966367713,0.316536879224214,0.3513675213675213,0.3402679330876099,0.3183005395112663,0.316540749553837,0.3231936579841449,0.2787943559653534,0.3248922056384742,0.3010771165129924,0.3504715782788186,0.3514824561403509,0.29627808578932,0.3257413743940689,0.2944596148318482,0.3198162407815802
9,0.3099189045466632,0.3333682328907048,0.3223424729765357,0.3319541029207232,0.3243061440677967,0.2858570714642678,0.3162908283250587,0.3463782751091703,0.3427010622154781,0.3200113571834185,0.3152600849256901,0.3229812087353987,0.2803776888444221,0.3240525536639527,0.3008544542032622,0.3517713638936049,0.3528951486697966,0.2990068045014393,0.3239064895247828,0.2927434193713263,0.31984888340167467
