Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3921802325581395,0.3952168021680217,0.3511315789473684,0.357088772845953,0.3881680440771349,0.3510555555555555,0.3273037974683543,0.3362468827930175,0.3631842818428184,0.3994508670520231,0.36610268153083864
2,0.3957946026986507,0.3991422594142259,0.3815300546448087,0.3681134564643799,0.3990313390313391,0.3536363636363636,0.3561037234042553,0.3546315789473684,0.3771529745042493,0.3915015015015015,0.37766378542471424
3,0.386320564516129,0.4024249757986446,0.3770702754036087,0.3668232558139535,0.4044416749750747,0.3675592885375494,0.3557321594068582,0.3659816513761468,0.3798101265822785,0.3894479166666666,0.37956118890769097
4,0.3799139280125195,0.402966488956588,0.3752676579925651,0.3657179115300943,0.4130327868852459,0.3646927803379416,0.3564470842332614,0.3608097312999274,0.3814973056197075,0.3956936416184971,0.3796039316486348
5,0.3744685677252106,0.4049937106918239,0.3811685116851169,0.3687933094384707,0.4134987113402061,0.3640470139771283,0.3592108397855867,0.3571613485851897,0.3863700384122919,0.3876748971193415,0.3797386948760366
6,0.3672789676002196,0.4090065502183406,0.3822503920543649,0.3704830421377184,0.411,0.3670319383259912,0.3585464231354642,0.352860103626943,0.396335857220119,0.3945546318289786,0.38093479061481395
7,0.3664903846153846,0.4073884140550807,0.3846903881700554,0.3680815292491939,0.4020593962999026,0.3673572120038722,0.3628431372549019,0.3551803426510369,0.3959703632887189,0.3944582043343653,0.38045193719225123
8,0.3692292829540575,0.4015736367539716,0.3842253811289658,0.3654199584199584,0.4003464052287582,0.3687210319195452,0.3588915857605178,0.3532858289843436,0.3920038910505836,0.3901712962962962,0.3783868298496998
9,0.3656111327364734,0.4006590370955012,0.3808349182198555,0.3595499243570347,0.4005422168867547,0.3639038919777602,0.3541719038817005,0.35573773515308,0.3975049701789264,0.3885613010842368,0.37670770315713237
10,0.3660074759700961,0.3978245105148658,0.3805687784389219,0.3586966331135022,0.3993229357798165,0.3590416210295729,0.3548447740600207,0.3548358974358974,0.3962251655629139,0.3889470655926352,0.3756314857498243
11,0.3670284579748511,0.3987449528936743,0.3795701357466063,0.3555356566634398,0.3978847457627118,0.349417094017094,0.3510451612903226,0.3476508344030808,0.3968206801786328,0.3882066761363636,0.37319043950667774
12,0.3575586353944562,0.3954018838304552,0.3832399272947592,0.3508989104116223,0.3950698634487138,0.3508751608751609,0.3489184666869485,0.3477335536197056,0.3959315772566655,0.3831456953642383,0.3708773674182726
