Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mc_11,mc_12,mc_13,mc_14,mc_15,mc_16,mc_17,mc_18,mc_19,mc_20,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3499419953596288,0.3384866828087166,0.3632044887780549,0.3177363184079601,0.3649173553719008,0.3532025316455696,0.3941032608695652,0.3428749999999999,0.3413476070528968,0.3147590361445783,0.3421321695760598,0.3704498714652956,0.3512273901808785,0.3327860696517413,0.3326616915422886,0.3268266978922716,0.3750806451612903,0.3387810945273632,0.3301951219512195,0.3500632911392405,0.34653891597632597
2,0.352752808988764,0.3320642201834862,0.362081807081807,0.3170143884892086,0.3560090556274257,0.3445454545454545,0.3771932114882507,0.3508490566037736,0.339921020656136,0.3213236994219653,0.343012048192771,0.3790222772277227,0.349215809284818,0.3233073229291716,0.3229289940828403,0.3262339930151339,0.3594871794871794,0.3432082324455205,0.3315525114155251,0.3563389626055489,0.3444031026886252
3,0.3441815476190475,0.3293614637789395,0.3623895582329317,0.3114622641509433,0.3461769686706181,0.3405655004068347,0.3650257953568358,0.3398466257668711,0.3363795853269538,0.3076283987915407,0.334011075949367,0.3734902597402598,0.3469423868312756,0.3132509803921569,0.3180727130570758,0.3208837209302325,0.3544019933554817,0.3384023904382469,0.3229910380881254,0.3479243027888447,0.33766942848362913
4,0.3439727928928373,0.3267388919363687,0.3559032258064516,0.3100058823529412,0.3418427594779366,0.3403734939759036,0.3496524733876018,0.3389511085844229,0.3316028708133972,0.2955316172355904,0.3325429248075784,0.3701338199513382,0.3407099329677027,0.3080429732868757,0.315470035252644,0.3207632037144515,0.3464601226993865,0.3341136228435455,0.3201880530973451,0.3472274881516587,0.33351136466179887
5,0.3445490716180371,0.3267213114754098,0.3498065268065268,0.3107574327512978,0.3365604938271604,0.3412854396924555,0.3409811227024342,0.3410585276634659,0.3277934834690944,0.295132625994695,0.3277741020793951,0.3693683187560739,0.3327353935296958,0.3053630514705883,0.3173626115547205,0.3200322878228782,0.3419754901960785,0.3311677788369876,0.3180210157618214,0.3439140698772426,0.3311180077943029
6,0.3434475731752501,0.3291575026605178,0.34836969224776,0.3087667454688731,0.3317802874743326,0.3419132856006364,0.3351778329197684,0.347877232991258,0.3280599115400081,0.2937254538718044,0.3261813842482099,0.3673471882640586,0.3264468937875752,0.3039205625237552,0.3181450980392156,0.3181583011583011,0.3409362224039248,0.3343104822638502,0.3199493853940708,0.337782401902497,0.33007267189678335
7,0.3425675675675675,0.3303431225651783,0.347356879812521,0.3089346494213751,0.3286659663865546,0.3477676151761517,0.3265980113636364,0.3529549902152642,0.3312383096640111,0.2907338864071473,0.3240394511149227,0.3631502281502281,0.3237152181380969,0.3021363636363637,0.316361344537815,0.3184687083888148,0.3416654966654967,0.3346680216802168,0.321412542268675,0.331428084526244,0.32921032288431407
8,0.342023476802683,0.3305055887704705,0.3483596030356101,0.3069426180514047,0.3280907429963459,0.3501384340577553,0.3215037359900374,0.3556043329532496,0.331136224801466,0.2872851507466892,0.3244736842105263,0.3593417799752781,0.3246935096153847,0.3025663466967815,0.3199544787077826,0.3196196933962264,0.3440953846153846,0.3372585438335809,0.3227949813134009,0.3254436450839328,0.32909159778269953
9,0.3434798217380539,0.3317738970588235,0.3480201863354037,0.3040918832038575,0.330186789388197,0.3508317806760713,0.3210332871012483,0.3574668705402651,0.3350984413453651,0.2862989323843416,0.3240480087288598,0.3568805309734513,0.3267335473515249,0.3013072304228171,0.3228120063191153,0.3208192389006342,0.3479524330235101,0.3396913251729643,0.3218051269878945,0.3218316831683168,0.32960815104103575
