Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mc_11,mc_12,mc_13,mc_14,mc_15,mc_16,mc_17,mc_18,mc_19,mc_20,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3558564231738035,0.346453634085213,0.371180904522613,0.3690821917808219,0.3521948051948051,0.3585038363171355,0.3460178117048346,0.3374317617866005,0.3421938775510205,0.3674533333333333,0.3917846607669616,0.3234039900249377,0.3484271099744245,0.3462142857142856,0.35345,0.3526960784313725,0.3275061425061424,0.3711497326203208,0.3466368286445012,0.3466176470588235,0.35271275275959757
2,0.3501670644391407,0.3451470588235294,0.3783456790123457,0.3667910447761194,0.35928208386277,0.3527804878048781,0.3428836633663366,0.3547790697674418,0.3506645962732919,0.362745740498034,0.383442280945758,0.3139555822328931,0.3502477763659466,0.358069873997709,0.3537346437346437,0.3484289127837515,0.3358433734939758,0.3517225806451612,0.3376699629171817,0.3517852906287069,0.35242433831848075
3,0.3478805620608899,0.333544,0.3725856443719412,0.3551253357206804,0.3524640743871512,0.352901037509976,0.3325444264943457,0.3536621315192744,0.3543174342105263,0.3558170212765957,0.3760526315789474,0.3220583533173461,0.3511407972858354,0.3533181126331811,0.3528257328990227,0.3452917981072555,0.336408,0.3415433137089991,0.3328571428571429,0.3554780564263323,0.34889078031827214
4,0.3353223915592028,0.3242367322599881,0.3708121212121212,0.3441473892927958,0.351977186311787,0.3537791741472172,0.3285722891566264,0.3563050752928053,0.3489010989010988,0.3478216560509554,0.3614579124579124,0.3221168988491822,0.3380851735015773,0.3515249856404365,0.3469563900666263,0.341875,0.3339279224712295,0.3399432534678436,0.3321358328211431,0.3554532077692761,0.3442675845614912
5,0.3336013320647002,0.3183221476510067,0.3713934426229508,0.3362060828526481,0.3506873727087576,0.3549951690821256,0.3265930063137445,0.3531351469942957,0.3472384428223845,0.3452501276161307,0.3473015450186467,0.3217495126705653,0.3378860759493671,0.3479669306008384,0.3451491101491102,0.3419990366088632,0.3335168869309838,0.3370856423173803,0.3310979228486647,0.3588742964352719,0.34200246151292185
6,0.3286057120190401,0.3108067092651757,0.369739814441307,0.3343182805036908,0.3484190231362467,0.3542726533929297,0.327601461038961,0.3555459146782357,0.3414335095567304,0.3429351535836177,0.3344422485726834,0.3161265306122449,0.3368085556967387,0.347852652259332,0.3447153167602245,0.3412782258064515,0.3343880048959607,0.3340992878089652,0.3304142502071251,0.3633359559402045,0.33985696300879326
7,0.3279188078108941,0.3092666666666666,0.3665923344947736,0.3325738552437222,0.347685013015991,0.3525291210730674,0.3296920098556846,0.3605225726654298,0.3359461836088638,0.3373231218088986,0.3290441451552563,0.3132428115015975,0.3394603524229074,0.3459757761856022,0.3452444903581266,0.341326459279972,0.3338857545839209,0.3352519798416126,0.3324239713774596,0.3639756592292089,0.3389940543089828
8,0.3273171832681312,0.3097175480769231,0.3631624459542928,0.3339780786589297,0.3465221642764015,0.3527137488255559,0.329398753894081,0.3640677506775067,0.3294575325480471,0.3331913875598086,0.3269825637713917,0.3111974921630094,0.3428615334843093,0.3441013615733736,0.3447411693057248,0.3395426547582383,0.334372280919826,0.3351926721415034,0.3346490673411318,0.3635214814814814,0.3383344435339834
9,0.3254637917005695,0.3104067887931034,0.3622293170460856,0.334021801491681,0.3469539895165986,0.3528832116788321,0.3283277074542897,0.3661008952334865,0.3277016466648059,0.332042735042735,0.32756,0.312700055959709,0.3443510669394913,0.3420407608695652,0.3423364231188658,0.3367984409799554,0.3328379888268156,0.3375843015018418,0.3362654668166479,0.3665909694555113,0.3382598679545295
