Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3602806122448979,0.3190983606557377,0.3204744525547445,0.3355679012345679,0.3472087378640776,0.3321072319201995,0.3318965517241379,0.3224358974358974,0.3360891089108911,0.336954887218045,0.3342113741763197
2,0.3320072115384616,0.3158630609896433,0.3339424206815511,0.3095260663507109,0.3441774383078732,0.3020847851335657,0.3247705314009661,0.3127641277641278,0.3330901542111506,0.336002358490566,0.32442281548686164
3,0.3234296874999999,0.3143992395437261,0.3254798761609906,0.3019034749034749,0.344128086419753,0.2985051546391753,0.3185984251968504,0.3027211155378487,0.3293623639191291,0.3277901614142966,0.3186317585235245
4,0.3161551724137931,0.3138455008488964,0.3233544303797468,0.2980632183908045,0.3444965675057209,0.2958180839612487,0.3150811123986095,0.2932067757009345,0.3264071510957324,0.3224042309891367,0.3148832243684624
5,0.31265,0.3096525270758123,0.3239521640091116,0.2980315500685871,0.3421216216216216,0.2956183820415078,0.3115423572744015,0.2909408229311141,0.3236284403669725,0.3177450090744102,0.31258828744635386
6,0.3117340823970038,0.3049925037481259,0.3227166857579229,0.296650925576124,0.3377638940693771,0.2959256661991584,0.3125713741910925,0.2914627151051626,0.31913143735588,0.3137443609022556,0.3106693645302102
7,0.3066111639708214,0.3018993245416533,0.3229999999999999,0.2910097087378641,0.329179576351565,0.2948050974512743,0.3151039636127355,0.2919354310062275,0.3118328929986789,0.3086398838334946,0.30740170425043145
8,0.301437756497948,0.3011483998867176,0.3239925799086758,0.2834485666104552,0.3240184725668596,0.2948114689709348,0.3137058152793613,0.2908431824733353,0.305855986119144,0.3068423283413393,0.30461045566547706
9,0.3004685247477174,0.2945196950444726,0.3225878757004585,0.2763064073797058,0.3214621726479146,0.296317739694303,0.3127757961783439,0.2895851641250969,0.3034623376623376,0.3019593908629441,0.3019445104043294
10,0.3027934573444515,0.2890571033847571,0.3206902512099562,0.2696973094170404,0.3185031432907002,0.2980919683728672,0.3149514113836187,0.2908135750813575,0.301013640639699,0.3005059797608095,0.3006117839885257
11,0.3069712092130519,0.2867286284394035,0.316450668896321,0.265499490316004,0.3183326794821498,0.3016013564431047,0.3148305802626005,0.293379068283344,0.3010444254592055,0.296963986599665,0.30018020933948497
12,0.3078359252140485,0.2867566777149541,0.313672515735266,0.2638320209973753,0.3168233719892953,0.3015609377693501,0.3160916520723876,0.2970924764890281,0.3015515888583758,0.2972925890279114,0.30025097558679925
13,0.3104021704436643,0.2888097826086956,0.3114190609670638,0.2663654548617151,0.3165998685939553,0.3031916415064357,0.3146640780205888,0.2986902381385202,0.3031126607498642,0.2932753108348134,0.30065302667253163
14,0.3128930402930403,0.2927764586160108,0.3101920894796564,0.2694228903976722,0.3151725703905541,0.3051557907113462,0.315619335347432,0.3001841167486849,0.3045691994572591,0.2913845900559762,0.30173700814976323
15,0.3151256926611704,0.2954842306467027,0.3092147266977865,0.2728859821563587,0.3140961403508771,0.3077937551355792,0.3189783427495291,0.3031372081943783,0.306304556354916,0.2904157717091132,0.3033436406656411
16,0.3185907723169508,0.3017598857314689,0.3103247118358166,0.2775909090909091,0.3118283485045514,0.3113976982097186,0.3211365308224216,0.3059077314191715,0.308714804722979,0.2903915404401258,0.3057642933094113
17,0.3231465919701213,0.3056327490380505,0.3110671211326691,0.2819333690125769,0.3096055979643766,0.3129036691765268,0.3266162035116825,0.3094168071950534,0.3128128135301705,0.2911828892756727,0.30843178118069003
18,0.3297423131633658,0.3112338012958963,0.3127074904989579,0.2890345349130325,0.3085168298998086,0.3138609715242881,0.3312566914740827,0.3137779986746188,0.3156746463547334,0.2933588264794383,0.3119164104278222
19,0.3344585431007911,0.3160135653954441,0.3181200276720858,0.2950464451589853,0.3079954884062533,0.3147128836917938,0.3373597583528541,0.3191273821464394,0.3209873352287413,0.2954519774011299,0.3159273406554518
20,0.3388713416401043,0.3212301250151718,0.3211098447845436,0.3028536036036036,0.3084960784313725,0.3153480301104702,0.3438816326530612,0.3256178381571175,0.3263242513500245,0.2976607123166832,0.3201393458062152
21,0.3425936901613933,0.3266011560693641,0.3245442934504956,0.3099797700170357,0.3084648921523634,0.3173209353710182,0.3485133348027331,0.3292897123026978,0.330475913427973,0.3011336515513126,0.32389173493063866
22,0.3450783199931148,0.3321376771783321,0.3268512094054158,0.3152177199879044,0.3095636253984665,0.318194179802529,0.3504920932168123,0.3329006052883083,0.3347626968285651,0.3054966338179335,0.3270694760917382
23,0.3480151861528412,0.337387997499479,0.330484312294783,0.3198072886853654,0.3118053527980535,0.319411620294599,0.3535205183585313,0.3364995483288166,0.3396177370030581,0.3085165441176471,0.3305066105533174
24,0.35011784772833,0.3408886805487023,0.3340105426892499,0.324621958940038,0.3136072744014733,0.3203861678180547,0.3561196731965462,0.3387179730499146,0.3441558897243108,0.312348478279719,0.3334974486376339
25,0.3520989383662636,0.3446636771300448,0.3368313905762601,0.3291041255682306,0.3144747945006183,0.3213253278326212,0.3594310375198168,0.3411778176919622,0.3501135496183205,0.316068463877702,0.336528912268184
26,0.3549087142756829,0.3486737224337968,0.3391229163421093,0.3307652315190901,0.3157575548502828,0.320516879114722,0.3640666666666666,0.3433876179947275,0.3548648893725064,0.3195650308184443,0.33916292233880285
27,0.3567350221149979,0.352221661621258,0.342264507522419,0.3317539065506889,0.3167342785873704,0.319231461123326,0.3677184233623234,0.344788930959478,0.3595616911130284,0.3224879406307977,0.34134978235856883
28,0.357270315197238,0.3568713450292398,0.3439605987854823,0.3324737379632331,0.3180013147185876,0.3181602995303973,0.3718428256406357,0.3463600917431192,0.3629581927413381,0.3253528247189422,0.34332515460682134
29,0.3561979992680248,0.3606852092738542,0.3447681451612904,0.3334574320576816,0.3189656410870345,0.3173861643587108,0.3763150247021214,0.3472353795859063,0.3673944104254985,0.3269106348564496,0.3449316040776572
30,0.3554341997901853,0.3641600761570005,0.3449115498013075,0.3333910467412771,0.3202409051847608,0.3176127895557738,0.380525126850629,0.3482715964063579,0.3715667718191378,0.3292367199587416,0.3465350782265172
31,0.3542129758653364,0.3672697622220663,0.345728095937347,0.3346477900552486,0.3208566174452434,0.3166662985865724,0.3842738658317234,0.3484569283456269,0.3747736255839022,0.3310893441105695,0.3477975303983636
32,0.3532852718145893,0.3682154577724198,0.3460668929595599,0.3349407185628742,0.3222491568296796,0.3148088095489595,0.3867576726342711,0.3486387615399108,0.3783861413417826,0.3322478743504959,0.34855967573545427
33,0.3514172382024771,0.3706912605149939,0.3468960004487574,0.3353872372114338,0.322630394091162,0.3128963060286017,0.3889884464110127,0.3493590666426729,0.3810916353073216,0.3320895227336911,0.34914471075921244
34,0.3489888136591109,0.373077065351418,0.3476828611440267,0.3359544980514847,0.3226960163631051,0.3106924268835948,0.3905565397106583,0.3494586681974742,0.3840103144972473,0.3321722532084258,0.34952894570665455
35,0.3462876325088339,0.3753363534079469,0.3486513362336855,0.3368413149992098,0.3227241605702495,0.3085538304202306,0.3918680381904978,0.3498877517332452,0.3857785267504706,0.3323042575285566,0.3498233202342926
36,0.3440569113052927,0.376826616575592,0.3477703173182135,0.337287955465587,0.3226947040498442,0.3057236930220099,0.3931391399616543,0.3502912903396186,0.3882567094515752,0.3318120638085743,0.34978594012979614
37,0.3420366496709809,0.3781188443860801,0.3462899215911264,0.3376191402450885,0.3230888946933089,0.3037158129749688,0.3945496304118268,0.3511986283972568,0.3901265361090848,0.3320219601074031,0.3498766018587125
38,0.3390623034673598,0.379602227735839,0.3448260229207898,0.3382418894246524,0.322974279230058,0.3021558000992884,0.3958974162972023,0.350954754226522,0.3915624155998488,0.3318141715552681,0.3497091280556829
39,0.3356414606560025,0.3804610217789538,0.3435662367592962,0.3389319862890131,0.3233050916331423,0.3003399297797638,0.3965538279866168,0.3496904940822844,0.3922051015096304,0.3309956304619226,0.3491690780936626
40,0.3320075919797547,0.3802877115526122,0.3413200854700855,0.3398884443091375,0.3235891838741396,0.2974646425826288,0.3976188891002473,0.3485792757357927,0.3920787531998193,0.3307444975664384,0.34835790753706564
41,0.3285866992297576,0.3803742302226433,0.339127736774832,0.3404181711310774,0.3232756520083761,0.2949477138725109,0.39871865077539,0.3470467810784912,0.3911987794245858,0.330017265049715,0.3473711679567379
42,0.3248259545306212,0.3809485324419616,0.3368161908175048,0.3405436105476673,0.3233657888913477,0.2924725117295226,0.3988465653278652,0.3457405073924731,0.3906533145935816,0.3291176943807569,0.34633306706533024
43,0.3212100616591928,0.3808397944264765,0.3344598753558513,0.3406569343065693,0.3227582323286495,0.2902838291829737,0.3990203870076019,0.3442890168721609,0.3888950226244343,0.32811299809138,0.345052615185529
44,0.3184418226200162,0.3812912912912912,0.3323508530647139,0.3407188996124325,0.3219183850285912,0.2874963953995238,0.399247172182656,0.3434253666954271,0.3876560994833173,0.3271972468414105,0.343974353221938
45,0.3160512828936562,0.3812853582554517,0.3302025885313679,0.3408101587535452,0.3206814361594836,0.285459624504645,0.3994017232970248,0.3425673726561906,0.3865122095981007,0.3255988964811634,0.34285706511306296
46,0.3137169931517758,0.3815980917106163,0.3284200536342423,0.34098942328307,0.3193669790680208,0.2830017006802721,0.3991159065804008,0.3413139894086495,0.3851783659378596,0.3237407932011331,0.34164422966560404
47,0.3116154226855145,0.381982930354283,0.3264311282207138,0.3407925602054271,0.3183439126571029,0.2809431943255472,0.3987348612601563,0.3402391645280866,0.3836032428986893,0.3222609517265074,0.3404947368862028
48,0.3095279105419786,0.38249743823295,0.3243036129581709,0.3400579749224753,0.3174295948616601,0.2788298693586698,0.3977102177554439,0.3393063144062522,0.3824355406084503,0.3202852712661308,0.33923837449121824
49,0.307273059494226,0.3830070136581764,0.3228955575356416,0.3397305134169916,0.3168640192539109,0.2769836453999075,0.3968094032549729,0.3382798496190125,0.3816090056285178,0.3189139165074327,0.338236598376879
50,0.3046325451858588,0.3830342709343679,0.3212494200612416,0.3397181595131121,0.3154683195592287,0.274670573685246,0.3960233866713556,0.3375452706450456,0.3805615090213232,0.3178054156171285,0.33707088708939076
51,0.3026197331266265,0.3833165407220823,0.3195041521242027,0.339769927704862,0.3145652670665524,0.272677745862399,0.3950985862458494,0.3359598985576161,0.3795982918099018,0.3157739170365835,0.3358884060256676
52,0.3004803829041391,0.383635341420199,0.317818006204999,0.339747355696585,0.3128949859405885,0.2704885654885655,0.3937893527001365,0.3343615382245093,0.3782682960460546,0.3137904690990319,0.3345274293724808
53,0.2983578753615566,0.3839777069005615,0.3160016527983586,0.3397665065849563,0.3112092265943012,0.2683522063215854,0.3926646337507298,0.3328699874123358,0.3773334787423241,0.3118678610772887,0.3332401135543998
54,0.296498576813601,0.384419317187044,0.3142284396532562,0.339975,0.3096715714815011,0.2664706999114035,0.3910702098078867,0.331420358372731,0.3758337689492943,0.3098556104446012,0.3319443552621319
55,0.294895142521084,0.3847961380183602,0.3126396640476835,0.339797454514872,0.3081670668422275,0.2648614370044705,0.3894231361201749,0.3297692045163676,0.3744000445590248,0.3081657724583849,0.33069150606026504
56,0.2931300832865203,0.3850572259341747,0.311240516033521,0.3396928444383637,0.3067591776058858,0.2625995663173111,0.3877990516775703,0.3284295618413755,0.3724804590570719,0.3068233274317292,0.32940118136235236
57,0.2907874663297657,0.3847773010213331,0.3096065095630178,0.339343679880329,0.305331111165777,0.2606548949485919,0.3861772451935739,0.3271791367879854,0.371208857696031,0.3055606449248809,0.32806268475112854
58,0.2887313745576458,0.3847298175160928,0.3085823416700282,0.3392396469789546,0.3037928010188145,0.2588587418694982,0.384544052989208,0.3257525745973065,0.3698342085078765,0.3044868451330828,0.32685524048385084
59,0.2866645442968892,0.3850794109153913,0.3074739929990632,0.3386925236029598,0.3026538307920025,0.2570025604743615,0.3830031775232043,0.3244001031193606,0.368197778161515,0.3032224830789979,0.3256390404963746
60,0.2842615480371671,0.3848687182382834,0.3061984576454995,0.3384867468676684,0.3017435178374403,0.255288645300178,0.3810719436205817,0.3228552366565961,0.3668652209331723,0.3018754271209606,0.3243515462257548
61,0.2821095074555492,0.3848859242072698,0.3048470638137431,0.3381007373406905,0.3005455342884775,0.2534259716821004,0.3791195854371512,0.3216388581272302,0.3657205773399555,0.3004948121645796,0.3230888571856747
62,0.2793047849839509,0.3844418466362138,0.3037303417423789,0.3379036962654808,0.2992617973820262,0.2518548115746972,0.3771120801536625,0.3201816475796362,0.3645374142367066,0.2987039800415024,0.32170324005962553
63,0.2764213556714959,0.3838804825141527,0.3027600686292216,0.3374531572044219,0.2979215926954799,0.2502535359150146,0.3752128901294088,0.3187141042827912,0.3631710033278306,0.2971063436665981,0.3202894534036415
64,0.2740210956730476,0.3835298232885941,0.3018165829701569,0.3372525542417632,0.2965308230730308,0.2490155764496994,0.3735193457920731,0.3175188679245284,0.3621985442989313,0.2954761798504965,0.31908793935623214
65,0.2719977089351529,0.3829377441777868,0.3008734254059797,0.336957588582234,0.2951507984052551,0.2477429848326049,0.3716030589949017,0.3162514353905388,0.3609361520714214,0.2935836863019082,0.31780345830977835
66,0.270014149930714,0.3824728497229056,0.2998793810707985,0.3364825035875924,0.2941780433461616,0.2461485229123051,0.3699689854314709,0.3151923967963286,0.3599662452436479,0.2924533125120328,0.31667563905539575
67,0.2682869086108932,0.3813882871260618,0.2988492162748041,0.33588315511494,0.2930965717236722,0.244728383798065,0.3682257013911506,0.3138513352794896,0.3587734987259003,0.291425201803124,0.31545082598481006
68,0.2667428817946505,0.3804260699460852,0.297722735825902,0.3354297878665619,0.2919167673303978,0.2430425381202698,0.3662976038629738,0.3125082683175034,0.3574610239743771,0.2903120052634825,0.31418596823022044
69,0.2651554566193245,0.379240390909941,0.2970197172917838,0.3349499927072698,0.2907930454397737,0.241246138660915,0.3645800062452604,0.3113080954064338,0.356075968348444,0.2892672961685127,0.31296361077976587
70,0.2635560889338049,0.3780568476044268,0.296130840937309,0.3342139702273843,0.2897348079773363,0.2396607024400738,0.3628305907034682,0.3100652954619655,0.3544505221282943,0.2880477038796516,0.31167473702937143
71,0.2618942856130655,0.3768350705364363,0.2955134209354982,0.3334226477199744,0.2887053209521704,0.2378284462894233,0.3613535840565734,0.308928242501902,0.3531183665329817,0.2869480872724446,0.31045474724104694
72,0.2603485338620474,0.3758711177728305,0.2947764301058915,0.3331665450673396,0.2874360551354871,0.2363740972390199,0.3598467972427707,0.3076651861168979,0.351344933958985,0.2854023646071701,0.309223206110844
73,0.2589378512735534,0.3746729679456677,0.2943547181796103,0.3326967348125181,0.2862907695587294,0.2351072659074321,0.3584212858939209,0.3062856178257934,0.3499770940316635,0.2844201026101936,0.3081164408039082
74,0.2574221830690494,0.3734034987155807,0.2935170230338624,0.3322005104178569,0.2851462963286255,0.2340629067245119,0.3568941447820986,0.3051273378432153,0.3485657391340706,0.2828521528109718,0.30691917928598433
75,0.2558518072884904,0.3719835218632168,0.2926680497925311,0.3316800838731419,0.2841173088475071,0.2324723743319015,0.3552445851779794,0.3042195294468021,0.3470363039688237,0.2815803539183821,0.30568539185087756
76,0.2544481808605461,0.3708851204843922,0.2919679227875948,0.3309769162800971,0.2829051990347783,0.2308064412134499,0.3539727749303296,0.3031308206019577,0.3455796984762786,0.2804062156313193,0.30450792903007434
77,0.2530705361127047,0.3697966891674702,0.2909500008722807,0.3304125848800362,0.2815767992832731,0.2296711173131204,0.3526364750019141,0.3019513204288695,0.3438879887771434,0.2791719523245278,0.30331254641613403
78,0.2515545823475031,0.3687895775759968,0.2896122581972835,0.3298548723339807,0.2804301663211844,0.2283632762546396,0.3514391345249293,0.3007990342607496,0.3420948907941188,0.2780409537022763,0.3020978746312662
79,0.2501444863990136,0.3678056283357593,0.2882838464782791,0.3290144079085746,0.279268991762609,0.2273856224196939,0.3502517253501581,0.2995849486292439,0.3404592730874733,0.2767449065499242,0.3008943836920729
80,0.2489822270748981,0.3665258990746923,0.2872619679968129,0.3282418027838625,0.2781925149747917,0.2261990878475316,0.3491438474554684,0.2986732251833365,0.3387044935832678,0.2754380637153495,0.29973631296900116
81,0.2478380636881846,0.3650763287198529,0.286309354633214,0.3272178466552374,0.2770970903998755,0.2250790819360209,0.3479824655573448,0.2971576401021367,0.336876010583566,0.2740960874943037,0.2984729969769736
82,0.2465114230340047,0.3635827817011783,0.2851644958996623,0.3262502714350143,0.2758645436024692,0.2239017662466892,0.346507820609814,0.2961350565214516,0.3349449607506993,0.2726421059371549,0.2971505225738137
83,0.2450937725762173,0.3620439054455805,0.2839960742100931,0.3253155419626414,0.27450594376056,0.2227670350571317,0.344993769793884,0.2949364165609653,0.3328026810412086,0.2712713599496023,0.2957726500357884
84,0.2439935263569751,0.3607413845358435,0.2826928471248247,0.3241970672967986,0.2735129111817669,0.2215986664775145,0.3437430177111716,0.293640284200925,0.3309975940583702,0.2700505238360919,0.2945167822780282
85,0.2425958022165865,0.3595346593699572,0.2814602258777314,0.32320081281377,0.272323900383366,0.220565118976093,0.3422980039217658,0.2924224091754104,0.3292912488214622,0.2686010919794415,0.2932293273535584
86,0.2413872979947834,0.3581319145998377,0.2803993895067698,0.3222887954038866,0.2711954046184449,0.2191244873806181,0.3408804216917163,0.2912019171113041,0.3274951526698251,0.2670736669819962,0.2919178447959182
87,0.240319261787866,0.3567795214075848,0.2793629567858952,0.3214362820909372,0.2701515022313179,0.2179290984051209,0.3394317222113948,0.2897348889771234,0.3255228595592258,0.2654737410018772,0.29061418344583434
88,0.2390285484519501,0.3551908805241693,0.278446813506097,0.3204412503998902,0.2692921996945452,0.2165860861663459,0.3381641499776057,0.2882827090507194,0.3236476787054256,0.2638567270610493,0.2892937043537797
89,0.2378259433463692,0.3537993088126389,0.2776483053912137,0.3193872894839542,0.2687832757429163,0.2152649494989398,0.3368784173455399,0.287018123130682,0.3215948331193838,0.2621754423669317,0.28803758882385694
90,0.2365239558779481,0.3523559102325204,0.2766285038067809,0.3180586199757475,0.2682363086067977,0.2140218788547684,0.3356085444610035,0.2856808833396541,0.319420274984609,0.2605090031609844,0.2867043883300814
91,0.2353631787126933,0.3509154884626431,0.2756204405212037,0.3169911368970393,0.2678940001615031,0.2128940494026353,0.3345487582819457,0.2844261976973163,0.31738594529102,0.2586425534280076,0.2854681748856007
92,0.23398542650578,0.3495354246558119,0.2746751482898165,0.3160226929765309,0.2671818061088977,0.2118293268319796,0.3333721456366323,0.283260567769719,0.3150658981102073,0.2568385220663701,0.2841766958951745
93,0.2326831537280071,0.3481675518325255,0.2736847573479153,0.3150073700323147,0.2664922340913558,0.2107011967090501,0.3323845467390495,0.2819889965649175,0.3130120418454127,0.2552647193678021,0.2829386568258351
94,0.2315625616006308,0.3468782709531728,0.2726172112026536,0.3139470594812164,0.2656666666666666,0.2094162680014265,0.3313393564283828,0.2806087926003414,0.3108230324588706,0.2535003986181238,0.2816359618011485
95,0.2306067311901172,0.3454946682909954,0.2716911960398147,0.3128020235994707,0.2650309032167439,0.2084474473016759,0.3303907821431155,0.2791650611890483,0.3089097052941949,0.2516125335603431,0.28041510518255197
96,0.2294631242950056,0.3442442817118545,0.2706726059953518,0.3115917557168883,0.2642983296564765,0.2076132688022617,0.3291411143611328,0.2776802386238998,0.3069463338174601,0.2497577001523248,0.27914087531326565
97,0.2284448287298052,0.3428467857456075,0.2696064838809993,0.3105471348857173,0.2637060229564524,0.2065011113212901,0.3276635435131257,0.2763238882952761,0.3050733846175641,0.2480544843648582,0.27787676683106965
98,0.2273148050733532,0.3416056474047594,0.2688569674332932,0.3093409662475181,0.2628179002482732,0.2054852714625835,0.3264200255385299,0.2749193401503916,0.3032293411501953,0.2461892393786544,0.27661795040875514
99,0.2264073124834043,0.3404203508372899,0.2680129548725978,0.3082237589625043,0.2623125121429959,0.2045919660759143,0.3250193047549939,0.2735871029836382,0.3014962850853054,0.2446864365881727,0.2754757984786817
100,0.2255874438439259,0.3393725019984012,0.2672465087281796,0.307032162047238,0.2616933781190019,0.2036036481980905,0.3235907408907975,0.2720401691331923,0.2998207722458058,0.2431346290011475,0.274312195420578
101,0.2247715598810489,0.3381413387951673,0.2666164714287474,0.3059517934367845,0.2609581703993363,0.2027464377219399,0.32203780196938,0.2709252826888236,0.2982562182401712,0.2415040356583544,0.27319091102197535
102,0.2239614494301994,0.3369179298101871,0.2662151784736336,0.3047405337519623,0.2603426389994847,0.201957221506904,0.320684008467111,0.2695304678059728,0.2967120550727313,0.2400311474630272,0.27210926307812133
103,0.2230789444749862,0.3357705576368488,0.2656058128209136,0.3035701709793808,0.2594007081120483,0.2012084809141052,0.3193723634853264,0.2682182327166504,0.2950810301099044,0.2386017182896914,0.27099080195398556
104,0.222429223496169,0.3344829855985958,0.2649025561193568,0.3024681002179716,0.2585746135552912,0.2003531795916598,0.3181137248872488,0.2670253073290313,0.2934648644487497,0.2371034279028278,0.2698917983146901
105,0.2214370778432825,0.333072501049979,0.2642250138012849,0.3011034595339725,0.2577433588321035,0.199535749087132,0.3168757669681827,0.2658050083076192,0.292278344771697,0.2359404105357102,0.2688016690730964
106,0.2205934020443473,0.3317659293239514,0.2635480387375462,0.2998365521277485,0.2571074440163065,0.1985819111002952,0.315630285164691,0.2644533053638186,0.2907516715615821,0.2344831209327549,0.2676751660373041
107,0.2195234648708749,0.330542207210665,0.2625080623873848,0.29850598643468,0.2562979357544982,0.1978396481944342,0.314273951818821,0.2631882263067734,0.289088464574699,0.2330533116129608,0.26648212591657916
108,0.2185451830962551,0.3291730035621353,0.2615772550442899,0.2971067163744393,0.2555974465298996,0.1969724599925567,0.3128803275093209,0.261942608894478,0.2875597564687976,0.2315998633819576,0.265295462085413
109,0.2176120596011559,0.3278704904944862,0.2605596655233483,0.2959114139693357,0.2549662249654696,0.1961970614980637,0.3115235235355712,0.2606591011743451,0.2860202118577835,0.2302602653258894,0.2641580017945448
110,0.2167344829682466,0.3265461567839939,0.259701104721382,0.2946354125206117,0.2541091380579893,0.1955714112524373,0.3101454971400031,0.25938442659527,0.2845585563116827,0.2287909424145678,0.2630177128766184
