Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.283384074941452,0.3324641148325359,0.3403664921465969,0.3507323232323232,0.3457125307125306,0.3387730870712401,0.3794657534246575,0.330515587529976,0.3367574257425743,0.3277602905569007,0.3365931680190787
2,0.2841226096737908,0.3212041284403669,0.3281125,0.3554773561811505,0.3479146919431279,0.3398329048843188,0.3850534045393858,0.3111538461538461,0.332835294117647,0.3308333333333333,0.33365400692669667
3,0.2793301258327165,0.3199812453113279,0.3151050929668553,0.3515498007968128,0.3433267248215702,0.3347886728655959,0.3753035559410234,0.3065500376222724,0.335155159038014,0.316376923076923,0.3277467338273111
4,0.2807041095890411,0.3168553285477637,0.3092451154529307,0.3480184194890077,0.3402021403091558,0.3254358655043586,0.3642538265306122,0.3025321049692908,0.3344965675057209,0.3046375990939977,0.3226381076991879
5,0.2824935400516796,0.3117676330592818,0.3010084033613445,0.3455876821814762,0.3391825095057034,0.3219177403369673,0.3614193227091632,0.2974511545293073,0.334735401459854,0.2978313796212803,0.3193394766816057
6,0.2867440623892237,0.3040591589451176,0.2974339839265212,0.3429751263116983,0.3397282824276081,0.3188669950738916,0.3560224032586558,0.2984190231362467,0.3340971168437026,0.2896377893950709,0.31679839417077366
7,0.2923257211538461,0.2989616321559075,0.291428341384863,0.3428476821192053,0.3376406779661016,0.3169234819234819,0.3489133448873484,0.2984864694776588,0.3330436909031627,0.2859208860759493,0.31464919280475245
8,0.2937743950039032,0.2991384820239681,0.2903634850166481,0.3422601555747623,0.3344142134998513,0.3158348512446873,0.3410065612883984,0.3008216350123864,0.3353059765513296,0.2805931736856593,0.3133512928901594
9,0.2976829268292683,0.2977109430394705,0.2899102377486657,0.3426542580316165,0.3350932090545939,0.3176036618201399,0.3338249027237354,0.3023259532595325,0.3369414483821263,0.2763326824505736,0.31300802233397224
10,0.3027400082406262,0.2988657064181318,0.2874688172043011,0.3457121593771468,0.3361006517016655,0.3176192205277172,0.3295293031841255,0.3013932584269663,0.3371203638908328,0.2746136012364761,0.31311630902079896
11,0.3067214339058999,0.2987185156700634,0.2872664861728873,0.3488042800747973,0.334535500995355,0.3200353669319186,0.3241785640388993,0.3002687950566426,0.3356941478000854,0.2749027946537059,0.31311258853002544
12,0.3113826887033566,0.2983374449339207,0.284826224328594,0.3517570642897782,0.330029513535518,0.3209650548557496,0.3207646176911544,0.3025666412795125,0.3355582955217991,0.2763313388182497,0.3132518883957633
13,0.3149875078076202,0.3004087947882736,0.2829348523748395,0.3541761413328669,0.3269988706945229,0.3211221028829847,0.3195665236051502,0.3037361380038726,0.3370073394495412,0.2746413099982672,0.31355795809379383
14,0.3178018976423232,0.3018953505982129,0.2837472168621048,0.3566497175141242,0.3266637569832402,0.3238126972991932,0.3181478839752734,0.3045805451281214,0.3388519533927348,0.2736772315653299,0.3145828250960657
15,0.3214062707586024,0.3030385487528345,0.2835904181667128,0.3593349827560354,0.3272963562753037,0.3282684442990349,0.316523949889462,0.3055755176613886,0.3405628713666291,0.2731866223765665,0.315878398230257
16,0.3230984698914116,0.3070902235745468,0.2841747066492829,0.3620775487308932,0.3300203589202232,0.3327506525410718,0.3165258893009202,0.3082133161880269,0.3432198399516835,0.2745645412130638,0.31817355469611247
17,0.3255058769301682,0.3126860017389144,0.2854941610325753,0.3670388859695218,0.3312331649831649,0.3375829349558162,0.3163816127375449,0.3111375802997858,0.3456133749822518,0.2771830797971711,0.3209856673426914
18,0.3280649687027843,0.318531746031746,0.2871992328257585,0.3717563564551963,0.3354451739986868,0.3434518942491142,0.3160416916977051,0.3158956916099772,0.3486204576043069,0.2821322604978627,0.3247139473673138
19,0.3312995639387486,0.3233280237284411,0.2905488208067004,0.3759991885939492,0.3391719077568135,0.3498289609053497,0.3165149802148106,0.3202758620689656,0.3493128991060025,0.2872593296886141,0.3283539536808395
20,0.3339003633581947,0.32863626910679,0.2921166736489317,0.380216201423098,0.342206904541242,0.3546446762066456,0.3183823372749548,0.3239386606640406,0.3490106563332526,0.2918024302430242,0.3314855172800174
21,0.3364395514965187,0.332740157480315,0.2955026376032645,0.3837467633350595,0.3438234652709628,0.359156246415051,0.3194053483462351,0.3277857142857142,0.3508834369960839,0.2980399487289041,0.33475232699581087
22,0.3386519880290723,0.3347649472996922,0.2970578778135048,0.3860656862745098,0.3461144268367977,0.3629229517091699,0.3218503712164476,0.3321307249014255,0.3528885598332785,0.3043795620437956,0.3376827095957694
23,0.3411789013125911,0.3373871881082994,0.2997702131486645,0.3880074418604651,0.3497126436781609,0.3662981264154828,0.3245895724337002,0.3376652574942352,0.3556056191467222,0.3096549898951015,0.3409869953493423
24,0.3446278317152104,0.3402872886346429,0.3019605826906598,0.3895990628591637,0.3526334256694368,0.3701030575363876,0.3266389650445511,0.3417774025736972,0.3578825622775801,0.3140801349256996,0.3439590313927029
25,0.3471950682518714,0.3433153261304521,0.3047512274959084,0.3907134453781513,0.3555970018409748,0.37363476163977,0.3284421026934657,0.3460019117135905,0.3609419063733785,0.3174312640498011,0.3468024015567364
26,0.3496367072658546,0.3456716986886246,0.3076980294415453,0.3916648031307403,0.3593515201999168,0.378034184259341,0.3320513118179707,0.3497264588859415,0.3633118741058655,0.320373943026024,0.3497520530821824
27,0.3512032655781407,0.34875,0.3102083953557606,0.3926284194528875,0.3633261768447836,0.3804965997817144,0.3341989987484355,0.3533019614046188,0.3649821230952584,0.3233070558851076,0.3522402996146707
28,0.3526878575969485,0.350731428175071,0.3124815025611838,0.3936037599421547,0.3676462776049176,0.3831080217321828,0.336283598849042,0.357782766166151,0.36873384277701,0.3266692725783635,0.3549728327983025
29,0.3539149595769254,0.3529934931279463,0.3146502925568104,0.3940816819719671,0.3716557639191743,0.3848038172002129,0.3380567831793223,0.3611881759192502,0.3713487992539053,0.3294701444737029,0.3572163911179217
30,0.3551929466627805,0.3547398477157359,0.3160861642587531,0.3944760745079971,0.3738268856109101,0.3860234448718879,0.3388108332800409,0.3651975547420046,0.374198331098197,0.331947511929107,0.35904995946774143
31,0.3557658337525853,0.3561885345666991,0.3180823500031217,0.3957847957639939,0.3761471803759499,0.3872383297496011,0.3391322566831835,0.3692625339426452,0.3758979854264895,0.334239819596052,0.36077396198603207
32,0.3565879574970483,0.3575459532006769,0.3197927150730889,0.3965717993601738,0.3776103904402837,0.3888540213854021,0.3400919096124575,0.3713587786259542,0.3781369721936148,0.3360975457049837,0.36226480430936836
33,0.3567892674880148,0.3585596546310832,0.3209091170218878,0.3972664580435791,0.3795724611049859,0.389539502955571,0.3401685707885305,0.3734941967012828,0.3797937157568156,0.3384537381495259,0.36345466826412764
34,0.357227673704034,0.3589547291835084,0.3218760348824374,0.3982170477939131,0.3814585050029429,0.3894307729792288,0.3405463673951566,0.3751185446009389,0.3820928829915561,0.3406266250650026,0.36455491835987186
35,0.35673357490226,0.3591282263916243,0.3222400806280501,0.3983390383483982,0.3831194114318053,0.3893564125036517,0.3409483691451538,0.3771823828345567,0.384464241978937,0.343156987093903,0.365466872525834
36,0.3554278173054854,0.3600087347142501,0.3235507764609726,0.3990917988872862,0.3839606496620885,0.3890280662363177,0.3405738841828899,0.378716275021758,0.3862046769812212,0.3453506236282854,0.36619133030805545
37,0.3542858406296985,0.3609046931407942,0.3250339700669555,0.399352467971,0.3847017589918614,0.3889639542413123,0.3406698918068728,0.3803897363317083,0.3874694098230038,0.3473472652218782,0.3669118988225085
38,0.353184066871375,0.3614505341384115,0.3261234139618875,0.3995756457564575,0.3853345141700405,0.3883077242524917,0.3411994027107741,0.3828700141729095,0.3891415637860082,0.3491866600298655,0.36763735398502206
39,0.352502573605106,0.3623474241608329,0.3269942209787643,0.398948110807936,0.3849278083995902,0.3871585682863427,0.3413101462117855,0.3846259351620947,0.3911263983882084,0.3504874705401375,0.36804286565407984
40,0.351224290885945,0.3622985638043997,0.327886652777162,0.3979957108390671,0.384705217555095,0.3858810360598912,0.3411117050848907,0.3859040616577616,0.3932967821274851,0.3517944607091408,0.36820984815008384
41,0.3500109594308786,0.3619284636028179,0.329074963547474,0.3975147941773573,0.3838093073986547,0.3841503965125446,0.3410141246437864,0.3869269832555586,0.3957241054146607,0.3531025641025641,0.36832566620862967
42,0.3489266041387525,0.3616033832298892,0.3299852580872887,0.3960303157014426,0.3837738335822863,0.3818810907465355,0.3411667266115173,0.3880455412176843,0.3973991916081224,0.3537967798085292,0.3682608724732048
43,0.3469625495138639,0.361215206793521,0.3307012845810011,0.3939230644704359,0.3838508775657643,0.3797542822625879,0.340939011648156,0.3894004641567818,0.3986288967705805,0.3548894188156839,0.3680265056578376
44,0.3457852580881582,0.3607985819928337,0.3316810007818608,0.3921570436079601,0.3834384125025704,0.3774375,0.3413383241397426,0.3905955805711903,0.3996443609362973,0.3561190729669969,0.36789951355876105
45,0.3440665493791657,0.3599016926602114,0.3323955764634471,0.3898693568630434,0.3831686996731244,0.3743510835414484,0.3407096609922886,0.3911761850833198,0.4012010903015915,0.3565864123957091,0.36734263073533496
46,0.3424196194225722,0.3596244889175813,0.3329055873132953,0.3882946952637602,0.3831487354010364,0.3713582194181563,0.3400070571630205,0.3917988679690263,0.4026994061605502,0.3568529808990932,0.3669109657928092
47,0.3406825204676499,0.3593315675751027,0.3335345632043643,0.3868739462639452,0.3833221325323822,0.3681353695324283,0.3392649124610271,0.3922842571723268,0.4038171015456207,0.356228964431618,0.3663475335186465
48,0.3393283905519611,0.3591059266036393,0.3340372388737511,0.3854225303051414,0.383228281870876,0.3648474285505712,0.3380770509793488,0.3930073608684338,0.4044879359818939,0.3560260704922808,0.3657568215077897
49,0.3372763371638288,0.359013791738155,0.334590094227302,0.3840230605126816,0.3832251834000779,0.3615305833657622,0.3368394778506575,0.3935524981897175,0.4047591688965843,0.3549713619007212,0.3649781557245488
50,0.3355612618148831,0.3591293516345752,0.334431362808412,0.3825350767406627,0.383127995586359,0.3589797529169526,0.3354575717605678,0.3939498537548014,0.405090828957958,0.3537121264170387,0.3641975182392211
51,0.3343314334568252,0.3589597630910971,0.3345308466701084,0.3809096443447612,0.3827490180279988,0.3558649585179755,0.3347303164653722,0.3943354626004533,0.405770092620257,0.352227990518479,0.3634409526313328
52,0.3330677146983669,0.3589602750190985,0.3345821665670327,0.3790344365076889,0.3823418384036637,0.3535226904900628,0.3335643696978717,0.3947497906548317,0.406253504205046,0.3506192578644936,0.36266960441081564
53,0.3313849879589793,0.3585965304480014,0.3346947736903519,0.3767951598700392,0.3813442607282806,0.3508875125754527,0.3323573085846867,0.3945937244647818,0.4066376739562624,0.3494726111831083,0.3616764543459944
54,0.3301214943408173,0.3582085188094615,0.3347119908892019,0.37449138517008,0.3800504768117292,0.3482094315995235,0.3312323306570168,0.3949613948888109,0.4070645697658307,0.3479558877814692,0.3607007480713941
55,0.3290067981665551,0.358039265825662,0.3346998975259845,0.3719955944599614,0.3790073885658915,0.3459814236885124,0.3299264179022212,0.3949623005982054,0.4070886289886425,0.3468630802446922,0.35975707959663283
56,0.3277558461151622,0.3577697521946882,0.3347221824840491,0.3697011426485864,0.3781597458253288,0.3438471446351559,0.3289124005162401,0.3951513951504812,0.4071800963505576,0.3445899053627759,0.35877896112830254
57,0.3264685726917692,0.3572102433195742,0.3345885775018179,0.3673028062970568,0.3773539260969977,0.3416066896046025,0.327956441878772,0.3952346914462711,0.4066534570526451,0.3426766497750954,0.3577052055664602
58,0.3247905872193437,0.3565522736931577,0.3340985175865653,0.3650806968790081,0.3767421592960289,0.3393543246510606,0.3264655326997465,0.3954449689658187,0.4055610239315702,0.3407704481092787,0.35648605330315786
59,0.3234665900508948,0.3561681696509784,0.3335646662387677,0.3632196178742953,0.3760990344827586,0.3372115693626138,0.3251954601196286,0.3952651612351381,0.4042656945510361,0.3383540826544697,0.35528100462205814
60,0.3218771784993579,0.3555372678707708,0.3330363683935113,0.3610463930665307,0.3752498313773101,0.3346742424242424,0.3238549693011422,0.3949665122509349,0.4031655172413793,0.336320281124498,0.35397285615496776
61,0.3209024160229926,0.354913078130059,0.3325120352350711,0.359022962741582,0.3744227315939579,0.3322236530076242,0.3230524703178858,0.3947735715066098,0.4020647524172283,0.3345683137659657,0.3528455984738976
62,0.3197467797951379,0.354486391571554,0.3323051834010738,0.3566997980486143,0.3737844789700902,0.3300407172207695,0.3224490274197327,0.3942489167067886,0.4004502247544879,0.3326979523905588,0.3516909470278808
63,0.318486665088146,0.3542831369925207,0.3321085225597169,0.3542592856803158,0.3727875613582309,0.3276542924562726,0.3211097096729807,0.3938310361092185,0.3995189749334827,0.3308244359511774,0.3504863620802062
64,0.3169896259435752,0.3537964676395493,0.3317650531286895,0.3518740261854375,0.3716569169372629,0.3252715168806466,0.3199526140855193,0.3933032138823287,0.398354969462931,0.3293623513520033,0.3492326755497943
65,0.3157219798623027,0.3531558817448832,0.3312629340892984,0.3494357206253841,0.3705430929837339,0.322956229816695,0.3187644367204171,0.3929551228838075,0.3972140083032008,0.32749091338211,0.34795003204118324
66,0.3143689950135808,0.3521387380893384,0.330831267233589,0.3474186253759608,0.3698189216199495,0.3210565909090908,0.3174603414087421,0.3926573176447371,0.3959423782084861,0.326047401141695,0.34677405766451697
67,0.3129555122649385,0.3508976171020959,0.3303960497306634,0.3452851594885892,0.3688071137026238,0.3190198019801979,0.3159589214774745,0.3921505961450096,0.3944489560650698,0.3244327284246731,0.34543524563813355
68,0.3114728946803737,0.3497923841705113,0.3303458431880048,0.3435631188383482,0.3674681561435203,0.3170670427566378,0.31491978110814,0.391803121220027,0.3932735797021511,0.3228617662706153,0.34425676880783296
69,0.3098987521053438,0.3486300467488313,0.3302102460722659,0.3418554896329063,0.366255353979324,0.3153817184799539,0.3139360880086219,0.3914359386277385,0.3916794324151814,0.3215372998109477,0.3430820365881115
70,0.308025216395351,0.3473956355746563,0.3298087102465895,0.3401391858552631,0.3648583806130976,0.3136688277737112,0.3129608124825412,0.3907314899451554,0.3904647358799192,0.3202207919526021,0.34182737867188867
71,0.3061652632160822,0.3464573945104465,0.329340164800338,0.3386163262013753,0.3634175781502816,0.3118156562032271,0.3118103110553945,0.3905878325289034,0.3890347485796459,0.3188473119628631,0.3406092587208557
72,0.304616838829893,0.3455152502816675,0.3289338990435486,0.336677545691906,0.3622796983562108,0.3095127710455979,0.3103787165343737,0.3898504551365409,0.3878292818190221,0.3171388717948717,0.3392733328533632
73,0.3030305964712781,0.3444770027474156,0.3289189299404615,0.3349405882923987,0.3610460520842,0.3077488319829676,0.3089752103535448,0.3892257394015502,0.3867081463348293,0.3155434848271279,0.33806145824357736
74,0.3017524009079797,0.3434130620486138,0.3287400541136386,0.3331501810558414,0.3596592603181734,0.3061394804541673,0.3075533215973315,0.3885879649331858,0.38574600315745,0.3135697355166215,0.3368311464103003
75,0.3003942919905954,0.3424690427581995,0.3284384671489679,0.3313513210089066,0.358465944427726,0.3041466540104413,0.3061801434448611,0.3877912083315906,0.3844014315017676,0.31211093871218,0.3355749443335236
76,0.2989071038251366,0.3413628521060725,0.327899716911622,0.3294635934370808,0.3570915470745939,0.301921400633265,0.3048971359058302,0.3869965859778294,0.3829123043655126,0.3103253581225236,0.33417775983594666
77,0.2973416777188329,0.3405026181871819,0.3272784858429367,0.3275717172446144,0.355651617903507,0.2999851903316635,0.3033632559039195,0.3865724084903179,0.3815336191857409,0.3087554013356029,0.3328555992144318
78,0.2958650005705809,0.3394591311285175,0.3266875973794371,0.3257294288651753,0.3543279743990247,0.2979768936605684,0.3018740597278181,0.3862647820027872,0.3799502641571735,0.3069794519289088,0.33151145838199914
79,0.2943312484965119,0.3385744620106348,0.3261052835694103,0.3235966989344662,0.353306306643697,0.2962003315638172,0.300241285495664,0.3856915799988248,0.3785875866542343,0.3050153457302763,0.33016501290975364
80,0.2929940332433584,0.3375423490792915,0.3255328800247259,0.3217316513761467,0.352383435922008,0.2943491667532828,0.2986809723638675,0.3844747182895117,0.3769424703891709,0.3034652376051389,0.3288096915046502
81,0.2918766510240233,0.336706318353807,0.3243772257914422,0.3198204247871015,0.3513435420406534,0.2924433094994893,0.2971259842519684,0.3835889221670395,0.3753937177280551,0.3014364809486441,0.3274112576592224
82,0.2904173741452894,0.3357449160035367,0.3235248616837579,0.3178876421230326,0.3504118780783781,0.2907942032865893,0.29577449189128,0.3826753772405946,0.3739599431053704,0.2994610768175583,0.32606517643753874
83,0.2892127377599734,0.335038346897083,0.3225335646140503,0.3160696493113217,0.3494815953615039,0.2890358294400211,0.2942907248636009,0.3818372946682573,0.3724267205560172,0.2976692629307437,0.32475957264025734
84,0.2879433050080823,0.3344561594561594,0.3216036575995082,0.3141430447455238,0.3482267044766828,0.2874517496319544,0.2929550969923752,0.3808494076000578,0.3711379169452493,0.2961749091693349,0.3234941951624928
85,0.2867989247940163,0.3336855665913487,0.3209382622592312,0.3123775634053687,0.3470615819305203,0.2856201069314493,0.2912078158227262,0.3796830516607133,0.3697331494034459,0.2945076616785522,0.32216136844773724
86,0.2857609587562082,0.3329064366822018,0.320158997133246,0.3106746948713574,0.3462565594246147,0.2835918006355368,0.2896879788799708,0.3785039983201805,0.3682867748836038,0.29279972697342,0.320862792656034
87,0.2846272287550178,0.3320418001357045,0.3193315158836396,0.3091625830089306,0.3448200458965512,0.2820655389166204,0.2882533325363141,0.3776541550339503,0.3667817667344593,0.2913589216538856,0.3196096888555074
88,0.2836363318655203,0.3311962235978474,0.3185471522092294,0.3075479851497797,0.3437134816839092,0.2805616563021387,0.2869238922420137,0.3768685591076552,0.3653959896259421,0.289946914502771,0.31843381862868064
89,0.2824675190476846,0.3302158510589353,0.3176989460337586,0.3057782942064597,0.3427045895384812,0.2792000089609749,0.2857032609957062,0.3761400073635238,0.3637915588975865,0.2885461014661677,0.3172246137569278
90,0.2816145755479759,0.3293010720171764,0.3168031839272602,0.3042074602271898,0.3420767601403686,0.2775436841795611,0.2842981578608892,0.3753859411852023,0.3624803866983853,0.2870042895118415,0.31607155112958507
91,0.2806922024990615,0.3283482934975473,0.3157137027855197,0.3025321502981536,0.3411958962205314,0.2760295523685354,0.283272636339302,0.3748279311073885,0.3610247848765739,0.2857950401167031,0.3149432190109317
92,0.2797619299615013,0.327246383203952,0.3147858292097993,0.3009839152719961,0.3404134817981882,0.2744253136015298,0.2821372015168984,0.3739720734874475,0.3596588454741802,0.2843434328620871,0.313772840638758
93,0.2787666270706331,0.3261295420932053,0.3138076249756857,0.2994421960477838,0.3394750693991474,0.2728106109595974,0.2808362092577375,0.3732252937548432,0.3583934098529791,0.2827977807316649,0.3125684364143278
94,0.2778569588292883,0.325082105564297,0.3128429897165789,0.297906682439682,0.3385305734675863,0.2714911259819609,0.2792898605505083,0.3724780804393273,0.3569033554062852,0.2813768776251157,0.311375861002063
95,0.2769375389427907,0.324264502470007,0.3119560407569141,0.2962651550082725,0.3377392870854375,0.2700296310456892,0.2781671304370981,0.3716712838981746,0.3556818501995774,0.2797002596673451,0.3102412679511306
96,0.2756100682593856,0.3233190994329659,0.311223837501616,0.2947997565510507,0.3368634807314052,0.2686606481668484,0.2769650666491561,0.3709967494000061,0.3543856076035303,0.2785139475323596,0.30913382618283236
97,0.2744378111917561,0.322420836886847,0.3103546767996142,0.2932908136344448,0.3361782638080036,0.267179269328802,0.2757262055919774,0.3701327606111036,0.3531706853274511,0.2769681061671423,0.3079859429347142
98,0.2733942239503094,0.3214855579244694,0.3094665724322281,0.2915975249521777,0.3354784953867991,0.2657572464716818,0.2743528674797372,0.3691983456399177,0.3516824118643814,0.2756050200640974,0.3068018266165799
99,0.2723227718946593,0.3204772245904717,0.3083544242591696,0.2900111061179944,0.3346311762562707,0.2641863137508069,0.2731479893031938,0.3685218756847564,0.350238144512772,0.2744954421027454,0.30563864684728403
100,0.271221172879254,0.3193768196495685,0.30747172771298,0.2885150647441908,0.3338151212829844,0.2626944235740573,0.2718922452435501,0.3676623217452742,0.3488644878205221,0.2731665945421403,0.3044679979194521
101,0.2699561408672923,0.3181990174558378,0.3062795551246836,0.2869929978118162,0.3329574549478775,0.2610304682005426,0.2707082785161869,0.3668145201463116,0.3475314234762849,0.2720783011662978,0.30325481577131314
102,0.2687846762004418,0.3170208964850049,0.3052035254705945,0.2853953993484056,0.3321341627982295,0.2596320276583352,0.26952033842755,0.3658272916315405,0.3460521464127183,0.2710082278238428,0.3020578692256663
103,0.2676921840189256,0.3157782646354512,0.304269061121613,0.2839334275549491,0.3314350956730449,0.2583244072729052,0.2683453974569467,0.3648213443559797,0.3446245471204554,0.2699670152247126,0.3009190744434983
104,0.2664656277291957,0.3146485446174746,0.3034391040597293,0.2824638230305655,0.3305943143944883,0.2568737329858095,0.2672778862654594,0.3640329119471874,0.342999613691864,0.2689102659892408,0.2997705824711014
105,0.2651873515306351,0.3136132547937715,0.3026245088125743,0.2811978591201244,0.3297659330791155,0.2554777388694347,0.2661200458163372,0.3632318566114306,0.341503715397806,0.26780126927902,0.2986523533310249
106,0.2640558871405318,0.3126330423894229,0.3017030272388295,0.2798315503003003,0.3288698268988399,0.2542106346201334,0.2649441231138665,0.3624050024050024,0.3400310283687943,0.2665858367535274,0.29752699592292486
107,0.2628435041416362,0.3115768158118104,0.3010069925703939,0.2785448478809927,0.3279523470568047,0.2528013303460524,0.2636901381143006,0.3614138167707192,0.3383133632001696,0.2655240939291454,0.2963667249822025
108,0.2616573662524737,0.3104835038455087,0.3002185448442667,0.2772861557832084,0.3271982135902816,0.2514560792224463,0.2625063951588366,0.3605826052940409,0.3365625817591963,0.2641209181679281,0.2952072363918187
109,0.2606906709435979,0.3093830039057876,0.2992676502865504,0.2759314789687924,0.3261245079656787,0.2500812009823338,0.2613427508714099,0.3598643772952773,0.3348641686787434,0.2627495759985965,0.29402993858967685
110,0.2596666455247941,0.3081983677859882,0.298493360325838,0.274713774997207,0.3249441512213085,0.2486274958937171,0.2604315089604156,0.3589543145269108,0.332986593431801,0.2617261567625675,0.2928742369430548
111,0.2585960658068022,0.3070718098010674,0.2975887369574539,0.2735395963075835,0.3237320629298528,0.2473073527139483,0.2593876829334638,0.3580982282176474,0.3312377969001611,0.2605579543767062,0.29171172869446865
112,0.2576183017482916,0.305954621234613,0.2966917209149018,0.2724690771733316,0.3225643623718449,0.245785087480242,0.2585192158719229,0.3572652256644322,0.3291803461891871,0.259391246414779,0.29054392050635464
113,0.2564729878946507,0.304771673005948,0.2956966082960032,0.2712065691225344,0.3215457585315531,0.2446195031564433,0.2576615168539325,0.3564165580663405,0.3275797236492036,0.2581758219682596,0.2894146720544869
114,0.2554294813466788,0.3037571409443899,0.2948719055346477,0.2699680454938278,0.3203926063149995,0.2432493159727028,0.2566904624125413,0.3555095851111678,0.3259098504571048,0.2571377902807656,0.28829161838688255
115,0.2544068593140686,0.3024948710595398,0.2941245902385722,0.2684951067240361,0.3192704601579075,0.2419884551835909,0.2557784044789477,0.3547500721292556,0.3241945321469575,0.2561694898615853,0.2871672841294461
116,0.253283078018533,0.3013080865914172,0.2934193225185468,0.2671835928131225,0.3182392799816556,0.2407657413958134,0.2547824229886477,0.3539233403081606,0.3228193720680161,0.2549952561669829,0.2860719492850895
117,0.2521814010819694,0.300239296883425,0.2926250222657641,0.2658584301636235,0.3172758714535187,0.2393161672459536,0.2538039383387297,0.3530931162189172,0.3212785620045069,0.2538480810234542,0.2849519886679862
118,0.2509727679176264,0.2993490458361335,0.2917488492963641,0.2646065015448306,0.316138874247199,0.238049972040059,0.252827987750826,0.3522936894615054,0.3198876067389798,0.2529287070238347,0.2838804001857359
119,0.2496824439466176,0.2982911352343576,0.2909678579211157,0.263366671710294,0.3149118234250221,0.2367387894631006,0.2517653154769022,0.3513582724711024,0.3183578439755122,0.2520043616177637,0.2827444515241788
120,0.2484530575130711,0.2970292577057117,0.2901323732321489,0.2622715842414082,0.3138197803885433,0.2353303509295158,0.250736001577287,0.3502456200227531,0.3168095688713147,0.2511955096774192,0.2816023104159173
121,0.2474955943007124,0.2959130416830109,0.2891786731222472,0.2610477558312851,0.3127387218249102,0.2340896399850567,0.249635923040167,0.3493065216901915,0.3152658384263433,0.2502168629173091,0.28048885728212336
122,0.2464834160597486,0.294843524977785,0.2885427087950357,0.2597796702867411,0.3115390313023316,0.2328905406850687,0.2485761007988269,0.3483242373277793,0.3136090879084608,0.2494578081887185,0.2794046126330497
123,0.2453473669712134,0.2937847727640305,0.2878525021673961,0.2583743321191509,0.3102311678382568,0.2315397710878137,0.2475414844660008,0.3472386892037816,0.3120894377916272,0.2484307233736096,0.2782430247782881
124,0.2442370054622956,0.2926313183350505,0.2870569927828443,0.2572498111692211,0.308887062382488,0.2302806112739314,0.2464745733885141,0.3462705682227093,0.3107671542267154,0.2474179098567567,0.27712730071005265
125,0.2431656708897206,0.2916063438007366,0.2861561646078742,0.2560633747504093,0.3074901551281651,0.2290363283677658,0.2454639613942222,0.345246803000054,0.3094200763659182,0.2464635843361687,0.27601124626410345
126,0.2421636140113317,0.2904859662013226,0.2854368843487778,0.2548532441747209,0.3060790693849016,0.2278171389699099,0.2444023716293149,0.3442768316916305,0.3079417518616685,0.2455863116321045,0.2749043183905683
127,0.2414093151313525,0.2894373018412403,0.2846174918220313,0.2536694411745623,0.3044683848133194,0.2267540121748754,0.2434650634210719,0.3432038701490958,0.3067347830610758,0.244629565584952,0.2738389229173577
128,0.2404871844184907,0.2884136368871655,0.2839927657206455,0.2523885794510869,0.3032266783438528,0.2257068005476951,0.2423720269693917,0.3423613670631596,0.3054718136624227,0.2437020794885941,0.27281229325525047
129,0.2395272025211248,0.2874223218866991,0.2832188290158498,0.2511957716663487,0.3020534842476536,0.2246628776926412,0.2414521375047171,0.3413917044959891,0.3041033590941951,0.2427186143517603,0.2717746302476979
130,0.2387461831406319,0.286432253937193,0.2824856051675256,0.250008861180831,0.3007541095147469,0.2235921565821018,0.2404380876976043,0.3404182187605825,0.302715411276347,0.2418657245133864,0.27074566117709503
131,0.2379209578192447,0.2856350167722698,0.2815722997356182,0.2487949677132042,0.2995034651049292,0.2225493017613148,0.2393137254901961,0.3395060517677666,0.3014694386279788,0.2408433718257595,0.2697108596618282
132,0.2371581801037245,0.2846807175549978,0.2808013377926421,0.2477158795255104,0.2982279416738335,0.2214018167151825,0.2383419698159295,0.338517566194008,0.3002174942764664,0.2399554901566527,0.26870183938089476
133,0.2364722984641311,0.2837905068265312,0.2799136290925612,0.2465743870590188,0.296986893087778,0.2202959049909279,0.2374163851424325,0.3374910297811266,0.2989589010323575,0.2389509100288711,0.26768508455057355
