Timestep,mc_1,mc_2,mc_3,mc_4,mc_5,mc_6,mc_7,mc_8,mc_9,mc_10,mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3313456790123456,0.330023923444976,0.3239655172413793,0.3293236714975844,0.2950954653937947,0.3217990654205607,0.334610705596107,0.2985747663551402,0.3235572139303482,0.3804775280898876,0.32687735359821235
2,0.3329929161747343,0.3321331828442437,0.3315562130177514,0.3378389339513326,0.2969279907084785,0.3196627906976744,0.3115092165898618,0.3014771460423634,0.3201338199513382,0.3653835978835979,0.32496158078613757
3,0.3244040247678019,0.313496683861459,0.3156580937972768,0.3372247532270311,0.2939329268292682,0.3070655487804877,0.2972833458929916,0.2940988372093024,0.3152303415409055,0.3595446808510638,0.3157939236757588
4,0.3177246708643389,0.3030284775465497,0.3117581187010079,0.3355260148656374,0.2873411371237458,0.2958485193621868,0.2894893378226711,0.2948383620689656,0.3092966450853442,0.3468424317617865,0.3091693715202234
5,0.3128604014598539,0.2972318714719931,0.3087455673758865,0.3331714546283629,0.2849867432611577,0.2945810564663023,0.2830486725663717,0.2925726495726495,0.3019423791821562,0.3410992217898833,0.3050240017774617
6,0.3028981132075472,0.2920046578287352,0.3082382363838458,0.3352915562287012,0.2857458866544789,0.2906174242424242,0.280385462555066,0.2925319602272727,0.3008148431522571,0.336904196357878,0.30254323368382063
7,0.2970938511326861,0.2920276008492568,0.3085757769945531,0.3354561746497231,0.2849843014128728,0.2896166289226788,0.2741760651629073,0.2927622377622377,0.2970555017747661,0.3318296739853626,0.3003577812647044
8,0.2903598431811817,0.2928701504354711,0.3090637227501397,0.3344948630136986,0.2858796041781198,0.2919963057686843,0.2676833287558362,0.2911148020196651,0.2936994138989673,0.3297184909974278,0.29868805249991914
9,0.28796875,0.2935630977373455,0.3099215051083976,0.335233977619532,0.2879606879606879,0.2895297407219115,0.2599841656516443,0.2937252124645893,0.2932339901477833,0.3287717748043423,0.29798929022162335
10,0.2886713055003314,0.2940466278101581,0.3098975455978383,0.3356006904487917,0.2865882616487455,0.2901014760147602,0.2545574057843997,0.2966929974380871,0.2935654288240495,0.3317649043869516,0.2981486643454113
11,0.2865479752643128,0.2972349408894728,0.3102323900020657,0.3337570977917981,0.2857396753647011,0.2906701030927834,0.25331104012777,0.3006839258114374,0.2922968656418446,0.3366569003839159,0.2987130914370102
12,0.2895257843490805,0.2997301696076752,0.3114920360775282,0.3348219125048393,0.2860789324247587,0.29497104806022,0.2562449652142072,0.3060981843821611,0.2915438628488054,0.3409992638940007,0.30115061593632764
13,0.2948830505682754,0.3032619647355163,0.3138379150303463,0.3341496963201143,0.2864753811109164,0.3001910714285714,0.2602290464879539,0.3139269480519481,0.2924635617356341,0.3444604194857916,0.3043879054955068
14,0.3006525679758307,0.3059241499564081,0.3143794948988125,0.3374156746031745,0.2879688265056307,0.3071760633036596,0.2658145934895424,0.3210132390552128,0.2936878881987577,0.3469267491000157,0.3080959247087044
15,0.3066554903604359,0.3094299367344192,0.3115593592964824,0.3423391812865498,0.2870700685453161,0.3116236955187231,0.2729958950300542,0.3255329416701636,0.2963911407064273,0.3498549463301421,0.31134526554787134
16,0.3122715455608996,0.3125422985336509,0.3101368452030605,0.3472362747916068,0.2897441728254689,0.3175812455261274,0.2802235939643347,0.330048898161429,0.3000426078723116,0.3534658015679913,0.31532932840068806
17,0.3168880524526469,0.3159012070784016,0.3093865965106619,0.3493411164787976,0.2918658504125632,0.3236861118544287,0.2854303014686937,0.3336686967113276,0.3027500000000001,0.3569424823410696,0.3185860415308591
18,0.3209024778358717,0.3203187974892633,0.3112081542269115,0.351624308002013,0.2962460981395929,0.3280229942514371,0.2913567869729007,0.3380538172715894,0.3062374940447832,0.3596787907416154,0.3223649718975978
19,0.3254890027759983,0.324259029286971,0.3132069219440353,0.3541285325765638,0.3001754385964912,0.3339947275922671,0.2978246118458884,0.3427336898395721,0.3114443200895356,0.3624620077648363,0.3265718282312159
