,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4538,0.84,0.16,28,0.8529411764705882,0.8181818181818182,0.8484848484848485,8,7,9,19,21,20
2,4454,1.68,0.16,28,1.7058823529411764,1.6363636363636365,1.696969696969697,16,14,18,38,42,40
3,4369,2.53,0.1566403162055336,28,2.588235294117647,2.4545454545454546,2.5454545454545454,24,21,27,57,64,60
4,4284,3.38,0.15497041420118352,28,3.4705882352941178,3.272727272727273,3.393939393939394,32,28,36,76,86,80
5,4199,4.23,0.1539716312056737,28,4.352941176470588,4.090909090909091,4.242424242424242,40,35,45,95,108,100
6,4114,5.08,0.1533070866141732,28,5.235294117647059,4.909090909090909,5.090909090909091,48,42,54,114,130,120
7,4032,5.93,0.15283305227655986,28,6.117647058823529,5.7272727272727275,5.9393939393939394,56,49,63,133,152,140
8,3947,6.78,0.15247787610619468,28,7.0,6.545454545454546,6.787878787878788,64,56,72,152,174,160
9,3867,7.64,0.15107329842931932,28,7.882352941176471,7.363636363636363,7.666666666666667,72,63,81,172,196,180
10,3790,8.5,0.14995294117647062,28,8.764705882352942,8.181818181818182,8.545454545454545,80,70,90,192,218,200
11,3706,9.37,0.1481003201707577,28,9.676470588235293,9.0,9.424242424242424,89,77,99,212,240,220
12,3619,10.24,0.1465625,28,10.588235294117647,9.818181818181818,10.303030303030303,98,84,108,232,262,240
13,3532,11.11,0.14526552655265534,28,11.5,10.636363636363637,11.181818181818182,107,91,117,252,284,260
14,3448,11.98,0.1441569282136895,28,12.411764705882353,11.454545454545455,12.06060606060606,116,98,126,272,306,280
15,3361,12.85,0.1431984435797665,28,13.323529411764707,12.272727272727273,12.93939393939394,125,105,135,292,328,300
16,3277,13.72,0.14236151603498542,28,14.235294117647058,13.090909090909092,13.818181818181818,134,112,144,312,350,320
17,3196,14.59,0.1416244002741604,28,15.147058823529411,13.909090909090908,14.696969696969697,143,119,153,332,372,340
18,3115,15.46,0.14097024579560155,28,16.058823529411764,14.727272727272727,15.575757575757576,152,126,162,352,394,360
19,3028,16.33,0.14038579301898352,28,16.970588235294116,15.545454545454545,16.454545454545453,161,133,171,372,416,380
20,2947,17.2,0.13986046511627903,28,17.88235294117647,16.363636363636363,17.333333333333332,170,140,180,392,438,400
21,2866,18.07,0.13938572219147757,28,18.794117647058822,17.181818181818183,18.21212121212121,179,147,189,412,460,420
22,2782,18.94,0.1389334741288279,28,19.705882352941178,18.0,19.09090909090909,188,154,198,432,482,440
23,2697,19.79,0.13934815563415867,28,20.61764705882353,18.818181818181817,19.90909090909091,197,161,207,450,504,460
24,2617,20.65,0.13929782082324452,28,21.529411764705884,19.636363636363637,20.757575757575758,206,168,216,469,526,480
25,2531,21.51,0.13927010692701075,28,22.441176470588236,20.454545454545453,21.606060606060606,215,175,225,488,548,500
26,2445,22.37,0.13924452391595893,28,23.352941176470587,21.272727272727273,22.454545454545453,224,182,234,507,570,520
27,2360,23.25,0.13848172043010748,28,24.264705882352942,22.12121212121212,23.333333333333332,233,190,243,527,592,540
28,2273,24.12,0.13814262023217252,28,25.176470588235293,22.96969696969697,24.181818181818183,242,198,252,546,614,560
29,2185,25.0,0.13747200000000007,28,26.08823529411765,23.818181818181817,25.060606060606062,251,206,261,566,636,580
30,2108,25.86,0.13745552977571535,28,27.0,24.636363636363637,25.90909090909091,260,214,270,585,658,599
31,2030,26.73,0.1371380471380472,28,27.91176470588235,25.454545454545453,26.78787878787879,269,222,279,605,680,618
32,1949,27.6,0.13685507246376816,28,28.823529411764707,26.272727272727273,27.666666666666668,278,230,288,625,702,637
33,1866,28.46,0.13687983134223472,28,29.735294117647058,27.09090909090909,28.515151515151516,287,238,297,644,724,656
34,1793,29.28,0.13788251366120222,28,30.61764705882353,27.90909090909091,29.272727272727273,296,246,304,662,745,675
35,1726,30.1,0.13882392026578075,28,31.5,28.727272727272727,30.03030303030303,305,254,311,680,766,694
36,1656,30.89,0.14032049206863065,28,32.294117647058826,29.515151515151516,30.818181818181817,314,261,319,698,784,713
37,1585,31.66,0.1422109917877448,28,33.088235294117645,30.303030303030305,31.545454545454547,322,268,327,714,803,732
38,1516,32.44,0.14385943279901356,28,33.88235294117647,31.09090909090909,32.303030303030305,331,275,335,731,821,751
39,1442,33.21,0.14565793435712138,28,34.64705882352941,31.87878787878788,33.06060606060606,340,282,343,748,838,770
40,1379,33.96,0.1475736160188457,28,35.38235294117647,32.63636363636363,33.81818181818182,349,289,351,765,854,788
41,1307,34.71,0.14946413137424372,28,36.1764705882353,33.36363636363637,34.54545454545455,358,296,359,781,872,805
42,1241,35.46,0.1513592780597857,28,36.970588235294116,34.121212121212125,35.24242424242424,367,304,367,796,890,822
43,1176,36.23,0.15275462324040845,28,37.794117647058826,34.878787878787875,35.96969696969697,376,312,375,812,909,839
44,1110,36.95,0.15498511502029771,28,38.61764705882353,35.60606060606061,36.57575757575758,385,319,382,825,928,856
45,1040,37.68,0.15684182590233547,28,39.5,36.333333333333336,37.15151515151515,394,326,388,838,949,873
46,972,38.42,0.15847995835502346,28,40.38235294117647,37.06060606060606,37.75757575757576,403,334,394,852,970,889
47,907,39.13,0.16028366981855358,28,41.23529411764706,37.81818181818182,38.27272727272727,411,342,400,863,991,906
48,851,39.78,0.16261940673705383,28,42.029411764705884,38.57575757575758,38.666666666666664,419,350,404,872,1010,923
49,798,40.4,0.16558910891089113,28,42.794117647058826,39.27272727272727,39.06060606060606,427,356,408,881,1028,940
50,746,41.04,0.16816764132553602,28,43.529411764705884,40.03030303030303,39.484848484848484,435,363,412,891,1045,958
51,686,41.67,0.17070074394048476,28,44.23529411764706,40.78787878787879,39.90909090909091,442,371,417,900,1062,975
52,632,42.27,0.17315117104329317,28,44.794117647058826,41.484848484848484,40.45454545454545,448,377,423,912,1075,992
53,587,42.81,0.1756248540060733,28,45.23529411764706,42.21212121212121,40.90909090909091,452,385,429,921,1086,1008
54,542,43.29,0.17844536844536849,28,45.61764705882353,42.81818181818182,41.36363636363637,454,391,435,930,1097,1022
55,495,43.79,0.18118976935373368,28,46.088235294117645,43.39393939393939,41.81818181818182,460,398,441,939,1107,1034
56,451,44.26,0.18353818346136463,28,46.5,43.96969696969697,42.24242424242424,465,404,445,949,1116,1047
57,408,44.72,0.18572450805008942,28,46.88235294117647,44.515151515151516,42.696969696969695,470,409,449,960,1124,1060
58,369,45.14,0.18844040762073547,28,47.205882352941174,45.06060606060606,43.09090909090909,473,414,454,968,1132,1073
59,333,45.53,0.19087854162090934,28,47.588235294117645,45.54545454545455,43.39393939393939,476,418,459,973,1142,1085
60,305,45.87,0.19317418792238938,28,47.970588235294116,45.878787878787875,43.696969696969695,480,421,464,978,1151,1093
61,276,46.19,0.19555098506170168,28,48.26470588235294,46.27272727272727,43.96969696969697,484,425,468,983,1157,1102
62,249,46.49,0.19696493869649387,28,48.588235294117645,46.57575757575758,44.24242424242424,488,427,471,989,1164,1110
63,226,46.75,0.1984021390374332,28,48.85294117647059,46.78787878787879,44.54545454545455,492,428,475,995,1169,1116
64,201,47.03,0.2003253242611099,28,49.1764705882353,47.0,44.84848484848485,496,429,479,1001,1176,1122
65,179,47.28,0.2016032148900169,28,49.5,47.15151515151515,45.121212121212125,500,430,483,1006,1183,1126
66,159,47.51,0.20269206482845717,28,49.794117647058826,47.333333333333336,45.333333333333336,502,431,486,1010,1191,1131
67,133,47.77,0.20315888633033283,28,50.05882352941177,47.60606060606061,45.57575757575758,503,434,490,1014,1199,1137
68,116,47.94,0.20393825615352526,28,50.26470588235294,47.75757575757576,45.72727272727273,506,435,493,1016,1203,1141
69,101,48.09,0.20489290912871694,28,50.5,47.84848484848485,45.84848484848485,509,435,495,1018,1208,1144
70,90,48.2,0.2052116182572614,28,50.64705882352941,47.90909090909091,45.96969696969697,510,435,497,1020,1212,1146
71,77,48.33,0.2055845230705566,28,50.76470588235294,48.0,46.15151515151515,511,435,500,1023,1215,1149
72,69,48.41,0.20568271018384635,28,50.8235294117647,48.03030303030303,46.303030303030305,512,435,502,1026,1216,1150
73,62,48.48,0.20571782178217815,28,50.88235294117647,48.06060606060606,46.42424242424242,513,435,504,1028,1217,1151
74,57,48.53,0.20553266021017932,28,50.911764705882355,48.09090909090909,46.515151515151516,513,435,506,1029,1218,1152
75,52,48.58,0.20593248250308777,28,50.94117647058823,48.15151515151515,46.57575757575758,514,435,508,1029,1218,1154
76,49,48.61,0.20604196667352398,28,50.94117647058823,48.21212121212121,46.60606060606061,514,435,509,1029,1218,1156
77,46,48.64,0.20621710526315795,28,50.94117647058823,48.24242424242424,46.666666666666664,514,435,511,1029,1218,1157
78,43,48.67,0.20641257448119987,28,50.94117647058823,48.27272727272727,46.72727272727273,514,435,512,1030,1218,1158
79,38,48.72,0.20680623973727422,28,50.94117647058823,48.36363636363637,46.78787878787879,514,435,513,1031,1218,1161
80,35,48.75,0.2070461538461538,28,50.94117647058823,48.39393939393939,46.84848484848485,514,435,514,1032,1218,1162
81,32,48.78,0.20733087330873304,28,50.94117647058823,48.42424242424242,46.90909090909091,514,435,515,1033,1218,1163
82,29,48.81,0.20766031550911707,28,50.94117647058823,48.45454545454545,46.96969696969697,514,435,516,1034,1218,1164
83,24,48.86,0.20804748260335656,28,50.970588235294116,48.484848484848484,47.06060606060606,514,435,517,1036,1219,1165
84,21,48.89,0.20826958478216398,28,50.970588235294116,48.515151515151516,47.121212121212125,514,435,517,1038,1219,1166
85,15,48.95,0.20812461695607765,28,51.029411764705884,48.54545454545455,47.21212121212121,514,435,517,1041,1221,1167
86,11,48.99,0.20778322106552352,28,51.05882352941177,48.54545454545455,47.303030303030305,514,435,517,1044,1222,1167
87,8,49.02,0.20753977968176257,28,51.088235294117645,48.54545454545455,47.36363636363637,514,435,517,1046,1223,1167
88,7,49.03,0.20769120946359365,28,51.088235294117645,48.54545454545455,47.39393939393939,514,435,517,1047,1223,1167
89,7,49.03,0.20769120946359365,28,51.088235294117645,48.54545454545455,47.39393939393939,514,435,517,1047,1223,1167
90,7,49.03,0.20769120946359365,28,51.088235294117645,48.54545454545455,47.39393939393939,514,435,517,1047,1223,1167
91,7,49.03,0.20769120946359365,28,51.088235294117645,48.54545454545455,47.39393939393939,514,435,517,1047,1223,1167
92,7,49.03,0.20769120946359365,28,51.088235294117645,48.54545454545455,47.39393939393939,514,435,517,1047,1223,1167
93,6,49.04,0.2078140293637847,28,51.088235294117645,48.54545454545455,47.42424242424242,514,435,518,1047,1223,1167
94,6,49.04,0.2078140293637847,28,51.088235294117645,48.54545454545455,47.42424242424242,514,435,518,1047,1223,1167
95,6,49.04,0.2078140293637847,28,51.088235294117645,48.54545454545455,47.42424242424242,514,435,518,1047,1223,1167
96,6,49.04,0.2078140293637847,28,51.088235294117645,48.54545454545455,47.42424242424242,514,435,518,1047,1223,1167
97,6,49.04,0.2078140293637847,28,51.088235294117645,48.54545454545455,47.42424242424242,514,435,518,1047,1223,1167
98,6,49.04,0.2078140293637847,28,51.088235294117645,48.54545454545455,47.42424242424242,514,435,518,1047,1223,1167
99,6,49.04,0.2078140293637847,28,51.088235294117645,48.54545454545455,47.42424242424242,514,435,518,1047,1223,1167
100,6,49.04,0.2078140293637847,28,51.088235294117645,48.54545454545455,47.42424242424242,514,435,518,1047,1223,1167
101,6,49.04,0.2078140293637847,28,51.088235294117645,48.54545454545455,47.42424242424242,514,435,518,1047,1223,1167
102,5,49.05,0.20793272171253818,28,51.088235294117645,48.57575757575758,47.42424242424242,514,435,518,1047,1223,1168
103,4,49.06,0.2080513656746841,28,51.088235294117645,48.60606060606061,47.42424242424242,514,435,518,1047,1223,1169
104,7,49.06,0.2080513656746841,28,51.088235294117645,48.60606060606061,47.42424242424242,514,435,518,1047,1223,1169
105,6,49.07,0.2081414306093336,28,51.088235294117645,48.60606060606061,47.45454545454545,514,435,519,1047,1223,1169
