,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4534,0.88,0.12,28,0.9117647058823529,0.8484848484848485,0.8787878787878788,9,6,7,22,22,22
2,4445,1.77,0.11497175141242934,28,1.8235294117647058,1.696969696969697,1.7878787878787878,18,12,14,45,44,44
3,4356,2.66,0.11330827067669176,28,2.735294117647059,2.5454545454545454,2.696969696969697,27,18,21,68,66,66
4,4270,3.55,0.11247887323943657,28,3.6470588235294117,3.393939393939394,3.606060606060606,36,24,28,91,88,88
5,4183,4.45,0.10995505617977529,28,4.5588235294117645,4.2727272727272725,4.515151515151516,45,31,35,114,110,110
6,4101,5.36,0.10656716417910445,28,5.5,5.151515151515151,5.424242424242424,55,38,42,137,132,132
7,4014,6.29,0.10116057233704297,28,6.4411764705882355,6.0606060606060606,6.363636363636363,65,45,50,160,154,155
8,3924,7.22,0.09714681440443215,28,7.382352941176471,6.96969696969697,7.303030303030303,75,52,58,183,176,178
9,3834,8.15,0.0940490797546012,28,8.323529411764707,7.878787878787879,8.242424242424242,85,59,66,206,198,201
10,3748,9.07,0.09251378169790513,28,9.264705882352942,8.757575757575758,9.181818181818182,95,66,74,229,220,223
11,3666,9.98,0.09222444889779552,28,10.205882352941176,9.606060606060606,10.121212121212121,105,73,82,252,242,244
12,3578,10.89,0.09198347107438011,28,11.147058823529411,10.454545454545455,11.06060606060606,115,80,90,275,264,265
13,3490,11.8,0.0917796610169492,28,12.088235294117647,11.303030303030303,12.0,125,87,98,298,286,286
14,3402,12.71,0.0916207710464201,28,13.029411764705882,12.151515151515152,12.93939393939394,135,94,106,321,308,307
15,3316,13.63,0.0907923697725606,28,14.0,13.0,13.878787878787879,145,101,114,344,331,328
16,3224,14.55,0.09008247422680413,28,14.970588235294118,13.848484848484848,14.818181818181818,155,108,122,367,354,349
17,3134,15.48,0.08886304909560722,28,15.941176470588236,14.727272727272727,15.757575757575758,165,115,130,390,377,371
18,3044,16.41,0.0877818403412553,28,16.91176470588235,15.606060606060606,16.696969696969695,175,122,138,413,400,393
19,2954,17.34,0.0868281430219146,28,17.88235294117647,16.484848484848484,17.636363636363637,185,129,146,436,423,415
20,2864,18.27,0.0859715380405035,28,18.852941176470587,17.363636363636363,18.575757575757574,195,136,154,459,446,437
21,2774,19.2,0.08519791666666662,28,19.823529411764707,18.242424242424242,19.515151515151516,205,143,162,482,469,459
22,2684,20.13,0.08449577744659706,28,20.794117647058822,19.12121212121212,20.454545454545453,215,150,170,505,492,481
23,2595,21.05,0.08429928741092638,28,21.735294117647058,20.0,21.393939393939394,225,157,178,528,514,503
24,2506,21.97,0.08411925352753755,28,22.676470588235293,20.87878787878788,22.333333333333332,235,164,186,551,536,525
25,2423,22.89,0.08395369156837049,28,23.61764705882353,21.757575757575758,23.272727272727273,245,171,194,574,558,547
26,2338,23.83,0.08297524129248841,28,24.58823529411765,22.666666666666668,24.21212121212121,255,179,202,597,581,569
27,2250,24.77,0.08207105369398462,28,25.558823529411764,23.575757575757574,25.151515151515152,265,187,210,620,604,591
28,2163,25.73,0.08047804119704623,28,26.558823529411764,24.515151515151516,26.09090909090909,275,195,218,643,628,614
29,2080,26.68,0.07930284857571208,28,27.529411764705884,25.454545454545453,27.03030303030303,285,203,226,666,651,637
30,1990,27.64,0.07793053545586105,28,28.529411764705884,26.393939393939394,27.96969696969697,295,211,234,689,675,660
31,1902,28.58,0.07729181245626307,28,29.5,27.303030303030305,28.90909090909091,305,219,242,712,698,682
32,1810,29.53,0.07641381645783951,28,30.5,28.21212121212121,29.848484848484848,315,227,250,735,722,704
33,1718,30.48,0.07559055118110238,28,31.5,29.12121212121212,30.78787878787879,325,235,258,758,746,726
34,1630,31.42,0.07498408656906434,28,32.470588235294116,30.03030303030303,31.727272727272727,334,243,266,781,770,748
35,1542,32.36,0.07441285537700865,28,33.44117647058823,30.939393939393938,32.666666666666664,343,251,274,804,794,770
36,1451,33.27,0.07449053201082051,28,34.411764705882355,31.818181818181817,33.54545454545455,353,258,282,825,817,792
