,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4538,0.84,0.16,28,0.7941176470588235,0.8787878787878788,0.8484848484848485,7,8,8,20,20,21
2,4453,1.69,0.15497041420118352,28,1.588235294117647,1.7575757575757576,1.7272727272727273,14,16,16,41,40,42
3,4367,2.55,0.1499215686274509,28,2.411764705882353,2.6363636363636362,2.606060606060606,21,24,24,62,61,63
4,4281,3.41,0.1474193548387096,28,3.235294117647059,3.515151515151515,3.484848484848485,28,32,32,83,82,84
5,4195,4.27,0.14592505854800933,28,4.0588235294117645,4.393939393939394,4.363636363636363,35,40,40,104,103,105
6,4109,5.13,0.1449317738791423,28,4.882352941176471,5.2727272727272725,5.242424242424242,42,48,48,125,124,126
7,4021,6.01,0.14128119800332783,28,5.735294117647059,6.181818181818182,6.121212121212121,49,56,56,146,146,148
8,3936,6.89,0.1385631349782294,28,6.588235294117647,7.090909090909091,7.0,56,64,64,167,168,170
9,3851,7.77,0.13646074646074652,28,7.4411764705882355,8.0,7.878787878787879,63,72,72,188,190,192
10,3767,8.61,0.1385017421602788,28,8.235294117647058,8.878787878787879,8.727272727272727,70,80,80,208,210,213
11,3682,9.46,0.13934460887949257,28,9.029411764705882,9.757575757575758,9.606060606060606,77,87,88,229,230,235
12,3597,10.31,0.14010669253152272,28,9.823529411764707,10.636363636363637,10.484848484848484,84,94,96,250,250,257
13,3513,11.15,0.14146188340807173,28,10.617647058823529,11.515151515151516,11.333333333333334,91,101,104,270,270,279
14,3426,12.02,0.1405324459234609,28,11.470588235294118,12.424242424242424,12.181818181818182,98,109,112,290,292,301
15,3338,12.9,0.13911627906976748,28,12.323529411764707,13.333333333333334,13.06060606060606,105,117,120,311,314,323
