,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4541,0.81,0.19,28,0.7941176470588235,0.8787878787878788,0.7575757575757576,6,9,6,19,21,20
2,4459,1.63,0.1849693251533742,28,1.588235294117647,1.7575757575757576,1.5454545454545454,12,18,12,39,42,40
3,4376,2.46,0.1799186991869918,28,2.3823529411764706,2.6666666666666665,2.3333333333333335,18,27,18,59,63,61
4,4292,3.3,0.17484848484848484,28,3.176470588235294,3.5757575757575757,3.1515151515151514,24,36,25,79,84,82
5,4208,4.14,0.1718357487922705,28,3.9705882352941178,4.484848484848484,3.9696969696969697,30,45,32,99,105,103
6,4125,4.97,0.17140845070422528,28,4.764705882352941,5.393939393939394,4.757575757575758,36,54,39,118,126,124
7,4042,5.8,0.17106896551724135,28,5.529411764705882,6.303030303030303,5.575757575757576,42,63,46,138,146,145
8,3961,6.61,0.17317700453857796,28,6.294117647058823,7.181818181818182,6.363636363636363,48,72,53,157,166,165
9,3881,7.41,0.1758839406207828,28,7.0588235294117645,8.030303030303031,7.151515151515151,54,81,60,176,186,184
10,3802,8.2,0.1790243902439025,28,7.823529411764706,8.878787878787879,7.909090909090909,60,90,67,194,206,203
11,3722,9.0,0.18077777777777781,28,8.588235294117647,9.757575757575758,8.666666666666666,66,99,74,212,226,223
12,3642,9.8,0.18224489795918372,28,9.352941176470589,10.606060606060606,9.454545454545455,72,108,81,231,246,242
13,3563,10.59,0.18422096317280448,28,10.117647058823529,11.454545454545455,10.212121212121213,78,117,88,249,266,261
14,3485,11.37,0.18656992084432716,28,10.852941176470589,12.303030303030303,10.969696969696969,84,126,95,267,285,280
15,3405,12.17,0.1873377156943303,28,11.588235294117647,13.181818181818182,11.757575757575758,90,135,102,286,304,300
16,3326,12.96,0.18867283950617278,28,12.323529411764707,14.030303030303031,12.545454545454545,96,144,109,305,323,319
17,3246,13.76,0.18928779069767443,28,13.058823529411764,14.909090909090908,13.333333333333334,102,153,116,324,342,339
18,3166,14.56,0.1896978021978022,28,13.823529411764707,15.787878787878787,14.090909090909092,109,162,122,343,361,359
