,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4541,0.81,0.19,28,0.7941176470588235,0.8181818181818182,0.8181818181818182,10,7,8,19,17,20
2,4466,1.62,0.19,28,1.588235294117647,1.6363636363636365,1.6363636363636365,20,14,16,38,34,40
3,4385,2.43,0.19,28,2.3823529411764706,2.4545454545454546,2.4545454545454546,30,21,24,57,51,60
4,4303,3.25,0.18747692307692304,28,3.176470588235294,3.272727272727273,3.303030303030303,40,28,33,76,68,80
5,4220,4.08,0.18392156862745096,28,3.9705882352941178,4.121212121212121,4.151515151515151,50,36,42,95,85,100
6,4137,4.91,0.18156822810590625,28,4.764705882352941,4.96969696969697,5.0,60,44,51,114,102,120
7,4060,5.74,0.1798954703832753,28,5.5588235294117645,5.818181818181818,5.848484848484849,70,52,60,133,119,140
8,3983,6.57,0.17855403348554033,28,6.352941176470588,6.666666666666667,6.696969696969697,80,60,68,153,136,160
9,3903,7.4,0.17751351351351347,28,7.147058823529412,7.515151515151516,7.545454545454546,90,68,76,173,153,180
10,3825,8.24,0.17572815533980587,28,7.9411764705882355,8.363636363636363,8.424242424242424,100,76,85,193,170,200
11,3744,9.08,0.17427312775330392,28,8.735294117647058,9.212121212121213,9.303030303030303,110,84,94,213,187,220
12,3663,9.92,0.17306451612903231,28,9.529411764705882,10.06060606060606,10.181818181818182,120,92,103,233,204,240
13,3588,10.76,0.1719516728624535,28,10.294117647058824,10.93939393939394,11.06060606060606,129,100,112,253,221,261
14,3513,11.6,0.17099999999999993,28,11.058823529411764,11.818181818181818,11.93939393939394,138,108,121,273,238,282
15,3443,12.45,0.16948594377510035,28,11.852941176470589,12.696969696969697,12.818181818181818,147,116,130,293,256,303
16,3367,13.3,0.1681804511278196,28,12.647058823529411,13.575757575757576,13.696969696969697,156,124,139,313,274,324
17,3288,14.15,0.16704593639575976,28,13.441176470588236,14.454545454545455,14.575757575757576,165,132,148,333,292,345
18,3213,14.99,0.16657104736490994,28,14.235294117647058,15.303030303030303,15.454545454545455,174,139,157,353,310,366
19,3141,15.83,0.1661086544535692,28,15.029411764705882,16.181818181818183,16.303030303030305,183,147,166,372,328,387
20,3066,16.67,0.16577684463107376,28,15.823529411764707,17.03030303030303,17.181818181818183,192,155,175,392,346,407
21,2990,17.52,0.16496575342465747,28,16.647058823529413,17.87878787878788,18.060606060606062,201,163,184,412,365,427
22,2907,18.38,0.16376496191512516,28,17.470588235294116,18.757575757575758,18.939393939393938,210,171,193,432,384,448
23,2844,19.25,0.1622389610389611,28,18.323529411764707,19.636363636363637,19.818181818181817,220,179,202,452,403,469
24,2757,20.12,0.16084493041749495,28,19.176470588235293,20.515151515151516,20.696969696969695,230,187,211,472,422,490
25,2673,20.99,0.1595664602191519,28,20.029411764705884,21.393939393939394,21.575757575757574,240,195,220,492,441,511
26,2612,21.84,0.15917582417582424,28,20.852941176470587,22.242424242424242,22.454545454545453,250,203,229,512,459,531
27,2533,22.69,0.15872631115028654,28,21.705882352941178,23.060606060606062,23.333333333333332,260,211,238,532,478,550
28,2448,23.54,0.1583432455395072,28,22.558823529411764,23.87878787878788,24.21212121212121,270,219,247,552,497,569
29,2366,24.39,0.1579950799507995,28,23.41176470588235,24.696969696969695,25.09090909090909,280,227,256,572,516,588
30,2293,25.24,0.15767828843106188,28,24.264705882352942,25.515151515151516,25.96969696969697,290,235,265,592,535,607
31,2218,26.08,0.15770705521472395,28,25.08823529411765,26.333333333333332,26.848484848484848,300,243,274,612,553,626
32,2139,26.93,0.15743408837727443,28,25.941176470588236,27.151515151515152,27.727272727272727,310,251,283,632,572,645
33,2067,27.8,0.15650359712230213,28,26.794117647058822,28.03030303030303,28.606060606060606,320,260,292,652,591,665
34,1986,28.64,0.1565293296089385,28,27.647058823529413,28.848484848484848,29.454545454545453,330,268,301,671,610,684
35,1906,29.5,0.1560135593220339,28,28.5,29.696969696969695,30.333333333333332,340,276,310,691,629,704
36,1832,30.36,0.1555270092226614,28,29.352941176470587,30.545454545454547,31.21212121212121,350,284,319,711,648,724
37,1762,31.21,0.1553316244793335,28,30.176470588235293,31.393939393939394,32.09090909090909,359,292,328,731,667,744
38,1686,32.06,0.15510293200249536,28,31.029411764705884,32.21212121212121,32.96969696969697,369,300,337,751,686,763
39,1607,32.91,0.15489820723184436,28,31.88235294117647,33.03030303030303,33.84848484848485,379,308,346,771,705,782
40,1538,33.75,0.15490074074074073,28,32.705882352941174,33.84848484848485,34.72727272727273,389,316,355,791,723,801
41,1464,34.61,0.1544206876625253,28,33.588235294117645,34.666666666666664,35.60606060606061,399,324,364,811,743,820
42,1380,35.48,0.15378804960541145,28,34.470588235294116,35.515151515151516,36.484848484848484,409,332,373,831,763,840
43,1303,36.31,0.15388873588543106,28,35.26470588235294,36.333333333333336,37.36363636363637,418,340,382,851,781,859
44,1233,37.13,0.15404524643145706,28,36.088235294117645,37.121212121212125,38.21212121212121,427,347,391,870,800,878
45,1169,37.89,0.15525732383214574,28,36.88235294117647,37.78787878787879,39.03030303030303,436,354,400,888,818,893
46,1106,38.67,0.1561908456167572,28,37.705882352941174,38.484848484848484,39.84848484848485,445,362,409,906,837,908
47,1032,39.44,0.157210953346856,28,38.529411764705884,39.18181818181818,40.63636363636363,455,369,418,923,855,924
48,966,40.19,0.15851455585966662,28,39.3235294117647,39.84848484848485,41.42424242424242,464,375,427,940,873,940
