,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4535,0.87,0.13,28,0.8529411764705882,0.8787878787878788,0.8787878787878788,9,8,8,21,20,21
2,4446,1.76,0.1198863636363636,28,1.7058823529411764,1.7878787878787878,1.7878787878787878,18,16,16,43,40,43
3,4357,2.65,0.11656603773584905,28,2.5588235294117645,2.696969696969697,2.696969696969697,27,24,24,65,60,65
4,4268,3.54,0.11491525423728817,28,3.411764705882353,3.606060606060606,3.606060606060606,36,32,32,87,80,87
5,4179,4.43,0.11392776523702025,28,4.264705882352941,4.515151515151516,4.515151515151516,45,40,40,109,100,109
6,4090,5.32,0.11327067669172934,28,5.117647058823529,5.424242424242424,5.424242424242424,54,48,48,131,120,131
7,4001,6.21,0.11280193236714979,28,5.970588235294118,6.333333333333333,6.333333333333333,63,56,56,153,140,153
8,3913,7.09,0.11363892806770096,28,6.823529411764706,7.242424242424242,7.212121212121212,72,64,64,174,160,175
9,3824,7.98,0.11320802005012538,28,7.676470588235294,8.181818181818182,8.090909090909092,81,72,72,195,180,198
10,3737,8.85,0.11470056497175136,28,8.5,9.121212121212121,8.93939393939394,90,80,79,216,199,221
11,3649,9.73,0.11499486125385402,28,9.352941176470589,10.030303030303031,9.818181818181818,99,87,87,237,219,244
12,3561,10.61,0.11518378887841664,28,10.205882352941176,10.909090909090908,10.727272727272727,108,93,95,259,239,267
13,3472,11.5,0.11466086956521736,28,11.058823529411764,11.818181818181818,11.636363636363637,117,100,103,281,259,290
14,3382,12.4,0.11356451612903229,28,11.911764705882353,12.757575757575758,12.545454545454545,126,108,111,303,279,313
15,3292,13.3,0.11261654135338346,28,12.764705882352942,13.696969696969697,13.454545454545455,135,116,119,325,299,336
16,3203,14.19,0.11231148696264981,28,13.617647058823529,14.606060606060606,14.363636363636363,144,124,127,347,319,358
17,3113,15.09,0.11155069582504964,28,14.470588235294118,15.545454545454545,15.272727272727273,153,132,135,369,339,381
18,3024,15.98,0.11141426783479347,28,15.323529411764707,16.454545454545453,16.181818181818183,162,139,143,391,359,404
19,2934,16.88,0.11079383886255925,28,16.176470588235293,17.393939393939394,17.09090909090909,171,147,151,413,379,427
20,2845,17.77,0.1107203151378728,28,17.029411764705884,18.303030303030305,18.0,180,154,159,435,399,450
21,2755,18.67,0.11016068559185854,28,17.88235294117647,19.21212121212121,18.939393939393938,189,161,167,458,419,473
22,2665,19.57,0.10965252938170664,28,18.735294117647058,20.12121212121212,19.87878787878788,198,168,175,481,439,496
23,2577,20.48,0.10876953125,28,19.58823529411765,21.060606060606062,20.818181818181817,207,176,183,504,459,519
