,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4535,0.87,0.13,28,0.8823529411764706,0.8787878787878788,0.8484848484848485,9,9,8,20,21,20
2,4448,1.74,0.13,28,1.7647058823529411,1.7575757575757576,1.696969696969697,18,18,16,40,42,40
3,4361,2.61,0.13,28,2.6470588235294117,2.6363636363636362,2.5454545454545454,27,27,24,60,63,60
4,4273,3.49,0.12747851002865332,28,3.5588235294117645,3.515151515151515,3.393939393939394,36,36,32,80,85,80
5,4187,4.35,0.12986206896551722,28,4.4411764705882355,4.393939393939394,4.212121212121212,45,45,40,99,106,100
6,4102,5.2,0.13303846153846152,28,5.294117647058823,5.2727272727272725,5.03030303030303,53,54,48,118,127,120
7,4017,6.05,0.1353223140495868,28,6.147058823529412,6.151515151515151,5.848484848484849,61,63,56,137,148,140
8,3933,6.89,0.13827285921625546,28,6.970588235294118,7.03030303030303,6.666666666666667,69,72,64,156,168,160
9,3847,7.75,0.13838709677419359,28,7.852941176470588,7.909090909090909,7.484848484848484,78,81,72,175,189,180
10,3761,8.61,0.13847851335656217,28,8.735294117647058,8.787878787878787,8.303030303030303,87,90,80,194,210,200
11,3682,9.46,0.13942917547568712,28,9.617647058823529,9.666666666666666,9.090909090909092,96,99,88,212,231,220
12,3605,10.32,0.1393798449612403,28,10.529411764705882,10.545454545454545,9.878787878787879,105,108,96,230,253,240
13,3521,11.19,0.13865058087578191,28,11.441176470588236,11.424242424242424,10.696969696969697,114,117,104,249,275,260
14,3443,12.06,0.1380265339966833,28,12.352941176470589,12.303030303030303,11.515151515151516,123,126,112,268,297,280
15,3366,12.92,0.13815789473684206,28,13.235294117647058,13.181818181818182,12.333333333333334,132,135,120,287,318,300
16,3293,13.77,0.13881626724763976,28,14.088235294117647,14.06060606060606,13.151515151515152,141,144,128,306,338,320
17,3223,14.62,0.13942544459644324,28,14.941176470588236,14.93939393939394,13.969696969696969,150,153,136,325,358,340
18,3151,15.46,0.14050452781371278,28,15.764705882352942,15.818181818181818,14.787878787878787,158,162,144,344,378,360
19,3076,16.3,0.14146012269938651,28,16.58823529411765,16.696969696969695,15.606060606060606,167,171,152,363,397,380
20,3004,17.14,0.1423103850641773,28,17.441176470588236,17.545454545454547,16.424242424242426,176,180,160,382,417,399
21,2924,18.0,0.1422,28,18.323529411764707,18.424242424242426,17.242424242424242,185,189,168,401,438,419
22,2850,18.86,0.14209968186638391,28,19.205882352941178,19.303030303030305,18.060606060606062,194,198,176,420,459,439
23,2781,19.73,0.14154586923466808,28,20.08823529411765,20.181818181818183,18.90909090909091,203,207,184,440,480,459
24,2715,20.6,0.1410388349514564,28,20.970588235294116,21.060606060606062,19.757575757575758,212,216,192,460,501,479
25,2631,21.47,0.1405728924080111,28,21.852941176470587,21.939393939393938,20.606060606060606,221,225,200,480,522,499
26,2570,22.32,0.14084229390681002,28,22.705882352941178,22.818181818181817,21.424242424242426,230,234,208,499,542,519
27,2505,23.18,0.14079378774805862,28,23.558823529411764,23.696969696969695,22.272727272727273,239,243,216,519,562,539
28,2433,24.02,0.14135720233139054,28,24.38235294117647,24.575757575757574,23.09090909090909,248,252,224,538,581,559
29,2352,24.89,0.14095218963439138,28,25.264705882352942,25.454545454545453,23.939393939393938,257,261,232,558,602,579
30,2287,25.72,0.1418118195956454,28,26.11764705882353,26.333333333333332,24.696969696969695,266,270,240,575,622,599
31,2222,26.55,0.1425574387947269,28,26.970588235294116,27.181818181818183,25.484848484848484,275,278,248,593,642,619
32,2159,27.36,0.14376461988304087,28,27.794117647058822,28.0,26.272727272727273,284,286,256,611,661,638
33,2098,28.18,0.14473385379701909,28,28.61764705882353,28.848484848484848,27.060606060606062,293,294,264,629,680,658
34,2028,29.0,0.14564827586206902,28,29.441176470588236,29.696969696969695,27.848484848484848,302,302,272,647,699,678
35,1961,29.79,0.1472675394427661,28,30.235294117647058,30.545454545454547,28.575757575757574,311,310,280,663,717,698
36,1896,30.59,0.14849624060150377,28,31.058823529411764,31.333333333333332,29.363636363636363,320,318,288,681,736,716
37,1823,31.38,0.14999362651370304,28,31.88235294117647,32.121212121212125,30.12121212121212,329,326,296,698,755,734
38,1751,32.19,0.15090090090090086,28,32.705882352941174,32.93939393939394,30.90909090909091,338,335,304,716,774,752
39,1689,32.99,0.1520127311306456,28,33.5,33.75757575757576,31.696969696969695,347,344,312,734,792,770
40,1627,33.79,0.1530008878366381,28,34.294117647058826,34.54545454545455,32.515151515151516,356,353,321,752,810,787
41,1565,34.59,0.15397802833188778,28,35.088235294117645,35.36363636363637,33.303030303030305,365,362,329,770,828,805
42,1490,35.4,0.15476271186440685,28,35.88235294117647,36.21212121212121,34.09090909090909,374,371,337,788,846,824
43,1422,36.2,0.15566850828729287,28,36.6764705882353,37.06060606060606,34.84848484848485,383,380,345,805,864,843
44,1366,37.0,0.15652972972972976,28,37.470588235294116,37.878787878787875,35.63636363636363,392,389,353,823,882,861
45,1300,37.81,0.15721502248082517,28,38.26470588235294,38.72727272727273,36.42424242424242,401,398,361,841,900,880
46,1238,38.61,0.15800828800828795,28,39.05882352941177,39.57575757575758,37.18181818181818,409,407,369,858,919,899
47,1179,39.38,0.15932960893854756,28,39.8235294117647,40.39393939393939,37.90909090909091,417,416,377,874,937,917
48,1110,40.13,0.1607949165213057,28,40.55882352941177,41.21212121212121,38.60606060606061,425,425,385,889,954,935
49,1044,40.88,0.16222113502935415,28,41.3235294117647,42.0,39.303030303030305,433,434,393,904,972,952
50,991,41.62,0.16376261412782311,28,42.088235294117645,42.81818181818182,39.93939393939394,441,443,401,917,990,970
51,931,42.34,0.1655030703826169,28,42.88235294117647,43.57575757575758,40.54545454545455,450,452,409,929,1008,986
52,870,43.04,0.16752323420074347,28,43.64705882352941,44.27272727272727,41.18181818181818,458,461,417,942,1026,1000
53,820,43.72,0.16955169258920408,28,44.35294117647059,44.96969696969697,41.81818181818182,465,470,425,955,1043,1014
54,765,44.39,0.17167154764586612,28,45.0,45.63636363636363,42.515151515151516,471,478,433,970,1059,1028
55,720,44.99,0.1742587241609246,28,45.6764705882353,46.18181818181818,43.09090909090909,478,485,441,981,1075,1039
56,681,45.59,0.17686554068874755,28,46.38235294117647,46.75757575757576,43.60606060606061,486,493,449,990,1091,1050
57,637,46.18,0.17929839757470772,28,47.029411764705884,47.39393939393939,44.09090909090909,493,501,457,998,1106,1063
58,583,46.75,0.18176898395721922,28,47.64705882352941,47.96969696969697,44.60606060606061,499,507,465,1007,1121,1076
59,536,47.34,0.18405154203633287,28,48.23529411764706,48.63636363636363,45.121212121212125,505,514,472,1017,1135,1091
60,490,47.92,0.18622704507512522,28,48.85294117647059,49.24242424242424,45.63636363636363,511,520,479,1027,1150,1105
61,443,48.45,0.18855108359133127,28,49.411764705882355,49.81818181818182,46.09090909090909,517,525,486,1035,1163,1119
62,416,48.96,0.19116013071895424,28,49.911764705882355,50.42424242424242,46.515151515151516,521,531,493,1042,1176,1133
63,370,49.48,0.19344381568310426,28,50.44117647058823,51.03030303030303,46.93939393939394,526,537,501,1048,1189,1147
64,335,49.95,0.196038038038038,28,50.94117647058823,51.57575757575758,47.303030303030305,531,542,508,1053,1201,1160
65,295,50.41,0.19844673675857963,28,51.411764705882355,52.15151515151515,47.63636363636363,535,547,515,1057,1213,1174
66,270,50.84,0.2008693941778128,28,51.794117647058826,52.696969696969695,48.0,539,552,522,1062,1222,1187
67,246,51.23,0.20312902596135074,28,52.23529411764706,53.121212121212125,48.303030303030305,543,557,526,1068,1233,1196
68,222,51.62,0.20540875629600933,28,52.588235294117645,53.60606060606061,48.63636363636363,546,561,532,1073,1242,1208
