,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar
0,4622,0.0,0.0,30,0.0,0.0,0.0
1,4582,0.82,0.18,30,0.8484848484848485,0.7575757575757576,0.8529411764705882
2,4549,1.66,0.1698795180722891,30,1.696969696969697,1.5151515151515151,1.7647058823529411
3,4508,2.54,0.15259842519685038,30,2.606060606060606,2.3333333333333335,2.676470588235294
4,4465,3.43,0.14119533527696787,30,3.484848484848485,3.1818181818181817,3.6176470588235294
5,4426,4.31,0.13603248259860792,30,4.393939393939394,3.9393939393939394,4.588235294117647
6,4388,5.17,0.13487427466150875,30,5.212121212121212,4.757575757575758,5.529411764705882
7,4349,6.01,0.13745424292845257,30,6.03030303030303,5.515151515151516,6.470588235294118
8,4305,6.88,0.13595930232558145,30,6.909090909090909,6.2727272727272725,7.4411764705882355
9,4270,7.74,0.13560723514211886,30,7.757575757575758,7.0606060606060606,8.382352941176471
10,4229,8.61,0.1342740998838559,30,8.575757575757576,7.909090909090909,9.323529411764707
11,4186,9.48,0.13255274261603375,30,9.454545454545455,8.696969696969697,10.264705882352942
12,4143,10.34,0.13160541586073507,30,10.303030303030303,9.515151515151516,11.176470588235293
13,4092,11.18,0.13218246869409656,30,11.090909090909092,10.303030303030303,12.117647058823529
14,4052,12.05,0.1307966804979253,30,12.030303030303031,11.06060606060606,13.029411764705882
15,4019,12.94,0.1283616692426584,30,13.0,11.818181818181818,13.970588235294118
16,3983,13.78,0.13014513788098697,30,13.878787878787879,12.545454545454545,14.882352941176471
17,3941,14.64,0.1296857923497268,30,14.696969696969697,13.333333333333334,15.852941176470589
18,3898,15.52,0.12899484536082467,30,15.606060606060606,14.121212121212121,16.794117647058822
19,3858,16.37,0.1291325595601711,30,16.454545454545453,14.878787878787879,17.735294117647058
20,3817,17.24,0.1281670533642692,30,17.363636363636363,15.636363636363637,18.676470588235293
21,3789,18.1,0.12752486187845308,30,18.21212121212121,16.454545454545453,19.58823529411765
22,3748,18.96,0.12708860759493676,30,19.03030303030303,17.303030303030305,20.5
23,3709,19.77,0.12869499241274654,30,19.818181818181817,18.03030303030303,21.41176470588235
24,3672,20.56,0.13036964980544752,30,20.545454545454547,18.757575757575758,22.323529411764707
