,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar
0,4622,0.0,0.0,30,0.0,0.0,0.0
1,4584,0.82,0.18,30,0.7575757575757576,0.8181818181818182,0.8823529411764706
2,4551,1.64,0.17987804878048777,30,1.5454545454545454,1.606060606060606,1.7647058823529411
3,4516,2.47,0.17647773279352222,30,2.303030303030303,2.4242424242424243,2.676470588235294
4,4481,3.27,0.18174311926605496,30,2.9696969696969697,3.272727272727273,3.5588235294117645
5,4446,4.11,0.17671532846715324,30,3.727272727272727,4.121212121212121,4.470588235294118
6,4409,4.95,0.17343434343434339,30,4.484848484848484,4.96969696969697,5.382352941176471
7,4374,5.75,0.17619130434782604,30,5.151515151515151,5.757575757575758,6.323529411764706
8,4338,6.57,0.17566210045662103,30,5.878787878787879,6.575757575757576,7.235294117647059
9,4308,7.36,0.17907608695652172,30,6.545454545454546,7.393939393939394,8.117647058823529
10,4271,8.17,0.17966952264381889,30,7.212121212121212,8.242424242424242,9.029411764705882
11,4232,8.98,0.1801781737193764,30,7.878787878787879,9.090909090909092,9.941176470588236
12,4191,9.82,0.1776578411405295,30,8.606060606060606,9.969696969696969,10.852941176470589
13,4156,10.64,0.17727443609022558,30,9.303030303030303,10.818181818181818,11.764705882352942
14,4118,11.47,0.17655623365300785,30,10.030303030303031,11.666666666666666,12.676470588235293
15,4084,12.33,0.17339010543390102,30,10.787878787878787,12.545454545454545,13.617647058823529
16,4045,13.18,0.17136570561456752,30,11.484848484848484,13.424242424242424,14.588235294117647
17,4006,14.03,0.16944404846756952,30,12.212121212121213,14.272727272727273,15.558823529411764
18,3981,14.85,0.1697441077441077,30,12.909090909090908,15.121212121212121,16.470588235294116
19,3940,15.69,0.16847036328871895,30,13.606060606060606,15.969696969696969,17.441176470588236
20,3902,16.51,0.16838885523924887,30,14.242424242424242,16.848484848484848,18.38235294117647
21,3861,17.33,0.16829197922677439,30,14.969696969696969,17.636363636363637,19.323529411764707
22,3820,18.18,0.16680968096809679,30,15.727272727272727,18.515151515151516,20.235294117647058
23,3792,19.0,0.1660526315789474,30,16.515151515151516,19.272727272727273,21.147058823529413
24,3753,19.81,0.16622412922766272,30,17.242424242424242,20.09090909090909,22.029411764705884
25,3720,20.62,0.16645974781765274,30,17.96969696969697,20.87878787878788,22.941176470588236
26,3680,21.44,0.16641791044776114,30,18.757575757575758,21.636363636363637,23.852941176470587
