,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar
0,4622,0.0,0.0,30,0.0,0.0,0.0
1,4591,0.8,0.2,30,0.8181818181818182,0.8484848484848485,0.7352941176470589
2,4544,1.65,0.17424242424242423,30,1.6666666666666667,1.7272727272727273,1.5588235294117647
3,4498,2.5,0.16536,30,2.515151515151515,2.5757575757575757,2.411764705882353
4,4458,3.39,0.1508259587020649,30,3.393939393939394,3.4545454545454546,3.323529411764706
5,4412,4.28,0.14107476635514019,30,4.242424242424242,4.424242424242424,4.176470588235294
6,4375,5.16,0.13655038759689916,30,5.121212121212121,5.303030303030303,5.0588235294117645
7,4339,5.99,0.1402504173622704,30,5.96969696969697,6.090909090909091,5.911764705882353
8,4298,6.84,0.14029239766081872,30,6.787878787878788,6.96969696969697,6.764705882352941
9,4263,7.7,0.13841558441558446,30,7.636363636363637,7.818181818181818,7.647058823529412
10,4227,8.55,0.13818713450292391,30,8.454545454545455,8.696969696969697,8.5
11,4182,9.44,0.13483050847457634,30,9.272727272727273,9.606060606060606,9.441176470588236
12,4149,10.34,0.13052224371373314,30,10.212121212121213,10.424242424242424,10.382352941176471
13,4107,11.22,0.12871657754010699,30,11.030303030303031,11.303030303030303,11.323529411764707
14,4071,12.1,0.12672727272727272,30,11.909090909090908,12.090909090909092,12.294117647058824
15,4026,12.99,0.12376443418013863,30,12.757575757575758,12.93939393939394,13.264705882352942
16,3977,13.85,0.12322743682310473,30,13.636363636363637,13.727272727272727,14.176470588235293
17,3933,14.71,0.12290278721957847,30,14.515151515151516,14.484848484848484,15.117647058823529
18,3903,15.56,0.12322622107969153,30,15.272727272727273,15.303030303030303,16.08823529411765
19,3860,16.45,0.12196352583586631,30,16.12121212121212,16.151515151515152,17.058823529411764
20,3814,17.3,0.12268208092485551,30,16.96969696969697,16.90909090909091,18.0
21,3773,18.17,0.12275729223995598,30,17.848484848484848,17.696969696969695,18.941176470588236
22,3736,19.01,0.12317201472908991,30,18.666666666666668,18.454545454545453,19.88235294117647
23,3697,19.89,0.12236802413272997,30,19.575757575757574,19.21212121212121,20.852941176470587
24,3664,20.71,0.12432158377595372,30,20.424242424242426,19.90909090909091,21.764705882352942
25,3620,21.61,0.12289217954650625,30,21.303030303030305,20.78787878787879,22.705882352941178
26,3582,22.47,0.12319982198486869,30,22.151515151515152,21.606060606060606,23.61764705882353
27,3549,23.33,0.12319331333047571,30,23.03030303030303,22.393939393939394,24.529411764705884
28,3510,24.18,0.12306865177832918,30,23.90909090909091,23.151515151515152,25.441176470588236
29,3474,25.04,0.12292332268370601,30,24.727272727272727,24.0,26.352941176470587
30,3437,25.88,0.12351622874806807,30,25.515151515151516,24.818181818181817,27.264705882352942
31,3402,26.73,0.1237373737373737,30,26.363636363636363,25.575757575757574,28.205882352941178
32,3361,27.57,0.1242618788538266,30,27.21212121212121,26.333333333333332,29.11764705882353
33,3328,28.42,0.12469387755102047,30,28.0,27.12121212121212,30.08823529411765
34,3296,29.29,0.12404574940252644,30,28.87878787878788,27.90909090909091,31.029411764705884
35,3265,30.16,0.12364721485411138,30,29.727272727272727,28.696969696969695,32.0
